agency_id,route_long_name,representative_route_id,route_ids,direction_count,route_desc,bidirectional_pair_flag
LTFRB,BACLARAN - MCU via MABINI,LTFRB_PUJ2077,LTFRB_PUJ2077|LTFRB_PUJ2078,2,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,BACLARAN - QUIAPO,LTFRB_PUJ2075,LTFRB_PUJ2075|LTFRB_PUJ2076,2,"Roxas Blvd, Parañaque City, Manila - Quezon Blvd / P.Paredes Intersection, Manila",True
LTFRB,BACLARAN - SUCAT SSH via NINOY AQUINO AVE,LTFRB_PUJ2073,LTFRB_PUJ2073|LTFRB_PUJ2074,2,"Dr A. Santos Ave, Parañaque City, Manila - Pinaglabanan / Quirino Avenue, Parañaque City, Manila",True
LTFRB,BACLARAN - ZAPOTE BACOOR,LTFRB_PUJ2071,LTFRB_PUJ2071|LTFRB_PUJ2072,2,"Quirino Ave, Bacoor City, Manila - Quirino Ave / 12 de Junio Intersection, Parañaque City, Manila",True
LTFRB,BAGONG SILANG - NOVALICHES,LTFRB_PUJ2069,LTFRB_PUJ2069|LTFRB_PUJ2070,2,"General Luis / Gold Intersection, Caloocan City - Barugo, Caloocan City",True
LTFRB,BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK,LTFRB_PUJ2067,LTFRB_PUJ2067|LTFRB_PUJ2068,2,"Mindanao Avenue / Belfast Intersection, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City",True
LTFRB,BAGONG SILANG KALIWA - ROBINSONS FAIRVIEW via ZABARTE,LTFRB_PUJ2065,LTFRB_PUJ2065|LTFRB_PUJ2066,2,"Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila - Un named Road near Langit Road, Caloocan City",True
LTFRB,BALINTAWAK - GREENFIELDS,LTFRB_PUJ1817,LTFRB_PUJ1817|LTFRB_PUJ1818,2,"Andreas Bonifacio, Quezon City - Bestlink Institute of Information Technology, 121.041724",True
LTFRB,BALUT - DIVISORIA,LTFRB_PUJ2064,LTFRB_PUJ2064,1,"Timoteo Paez Integrated School, Rodriguez, Manila - Ylayay, Manila",False
LTFRB,BBB Malolos via McArthur Hway,LTFRB_PUJ2484,LTFRB_PUJ2484|LTFRB_PUJ2485,2,"Calalang General Hospital, MacArthur Highway, Malabon City - Ang Dating Daan, Balagtas",True
LTFRB,BBB Tullahan Recto via F Huertas Oroqueta,LTFRB_PUJ2480,LTFRB_PUJ2480|LTFRB_PUJ2481,2,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - Calalang General Hospital, MacArthur Highway, Malabon City",True
LTFRB,BBB Tullahan Sta Cruz,LTFRB_PUJ2482,LTFRB_PUJ2482|LTFRB_PUJ2483,2,"Rizal Avenue, Manila - Calalang General Hospital, MacArthur Highway, Malabon City",True
LTFRB,BEL AIR - WASHINGTON,LTFRB_PUJ2061,LTFRB_PUJ2061|LTFRB_PUJ2062,2,"Epifanio de los Santos Avenue / Senator Gil Puyat Ave, Makati City, Manila - Senator Gil Puyat Ave / Washington Intersection, Makati City",True
LTFRB,BERNARDINO - DELPAN,LTFRB_PUJ2059,LTFRB_PUJ2059|LTFRB_PUJ2060,2,"Progreso 2, Makati City, Manila - Tejeron, Makati City, Manila",True
LTFRB,BF Homes Paranaque Sucat SSH,LTFRB_PUJ2611,LTFRB_PUJ2611|LTFRB_PUJ2612,2,"Dr A. Santos Ave, Parañaque City, Manila - Dr A. Santos Ave / President's Ave Intersection, Parañaque City, Manila",True
LTFRB,BINANGONAN - ANGONO MARKET,LTFRB_PUJ1816,LTFRB_PUJ1816,1,"Quezon Ave, Angono, Manila - Osmena, Binangonan, Manila",False
LTFRB,BINANGONAN - STA. LUCIA-TROPICAL,LTFRB_PUJ1814,LTFRB_PUJ1814|LTFRB_PUJ1815,2,"M.H. Del Pilar / Osmena Intersection, Binangonan, Manila - Metro East, un-named road near Felix Road, Cainta, Manila",True
LTFRB,BINANGONAN-CAINTAviaTAYTAY-ANGONO,LTFRB_PUJ1812,LTFRB_PUJ1812|LTFRB_PUJ1813,2,"J.P. Rizal Ave / Baltazar Intersection, Binangonan, Manila - Bonifacio Ave, Cainta, Manila",True
LTFRB,BLUMENTRIT - BALUT,LTFRB_PUJ2057,LTFRB_PUJ2057|LTFRB_PUJ2058,2,"Jose Abad Santos Avenue, Quezon City - North Bay Boulevard / Rodriguez Intersection, Tondo",True
LTFRB,BLUMENTRITT - LIBERTAD via MABINI,LTFRB_PUJ2055,LTFRB_PUJ2055|LTFRB_PUJ2056,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Light Rail Transportation 1, Manila",True
LTFRB,BLUMENTRITT - NOVALICHES,LTFRB_PUJ2053,LTFRB_PUJ2053|LTFRB_PUJ2054,2,"Dimasalang / Aurora Boulevard Intersection, Quezon City - Mindanao Avenue, Quezon City",True
LTFRB,BLUMENTRITT - P CAMPA via DIMASALANG DELOS REYES,LTFRB_PUJ2051,LTFRB_PUJ2051|LTFRB_PUJ2052,2,"España Blvd / Nicanor Reyes St Intersection, Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City",True
LTFRB,BLUMENTRITT - PASAY RTDA via MABINI,LTFRB_PUJ2049,LTFRB_PUJ2049|LTFRB_PUJ2050,2,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,BLUMENTRITT - PASAY RTDA via QUIAPO,LTFRB_PUJ2047,LTFRB_PUJ2047|LTFRB_PUJ2048,2,"Taft Ave, Lungsod ng Pasay - Dimasalang / Aurora Boulevard Intersection, Quezon City",True
LTFRB,BLUMENTRITT - PASAY RTDA via STA CRUZ L GUINTO,LTFRB_PUJ2045,LTFRB_PUJ2045|LTFRB_PUJ2046,2,"Taft Ave, Lungsod ng Pasay - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,BLUMENTRITT - PIER SOUTH via STA CRUZ,LTFRB_PUJ2043,LTFRB_PUJ2043|LTFRB_PUJ2044,2,"Padre Burgos St / Padre Burgos Street Intersection, Manila - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,BLUMENTRITT - PUC,LTFRB_PUJ2041,LTFRB_PUJ2041|LTFRB_PUJ2042,2,"Dimasalang / Aurora Boulevard Intersection, Quezon City - St Francis of Assisi Parish Church, Roxas, Quirino Highway, Quezon City",True
LTFRB,BLUMENTRITT - QUIAPO,LTFRB_PUJ2039,LTFRB_PUJ2039|LTFRB_PUJ2040,2,"Quezon Blvd, Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City",True
LTFRB,BLUMENTRITT - REMEDIOS via QUIAPO,LTFRB_PUJ2037,LTFRB_PUJ2037|LTFRB_PUJ2038,2,"Taft Ave, Manila - Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",True
LTFRB,BONI - KALENTONG,LTFRB_PUJ2035,LTFRB_PUJ2035|LTFRB_PUJ2036,2,"MRT-3 Boni Ave Station , Epifanio de los Santos Ave / Pinatubo, Makati City, Manila - Daang Bakal / New Panaderos Extension Intersection, Manila",True
LTFRB,BONI - STOP N SHOP,LTFRB_PUJ2033,LTFRB_PUJ2033|LTFRB_PUJ2034,2,"Boni Ave / Epifanio de los Santos Avenue Intersection, Mandaluyong City, Manila - Paltok / Ramon Magsaysay Blvd Intersection, Manila",True
LTFRB,BUENDIA KALAYAAN - F BONIFACIO,LTFRB_PUJ2031,LTFRB_PUJ2031|LTFRB_PUJ2032,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Kalayaan Ave, Makati City, Manila",True
LTFRB,BUENDIA LRT - SM MOA,LTFRB_PUJ2029,LTFRB_PUJ2029|LTFRB_PUJ2030,2,"Jose Diokno Blvd, Lungsod ng Pasay - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",True
LTFRB,BUENDIA LRT TAFT - GUADALUPE,LTFRB_PUJ2027,LTFRB_PUJ2027|LTFRB_PUJ2028,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Dr Jose P. Rizal Extension, Makati City, Manila",True
LTFRB,BUENDIA LRT TAFT - MALL OF ASIA,LTFRB_PUJ2025,LTFRB_PUJ2025|LTFRB_PUJ2026,2,"Marina Way, Lungsod ng Pasay - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",True
LTFRB,Baclaran - Bacoor,LTFRB_PUJ1065,LTFRB_PUJ1065|LTFRB_PUJ1066,2,"Emilio Aguinaldo Hwy / Tirona Hwy Intersection, Bacoor City, Manila - Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila",True
LTFRB,Baclaran - Bahayang PAG-ASA Subd.,LTFRB_PUJ1101,LTFRB_PUJ1101|LTFRB_PUJ1102,2,"Avenida Rizal / Humabon Street Intersection, Bacoor City, Manila - F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",True
LTFRB,"Baclaran - Blumentritt via L. Guinto, Quiapo",LTFRB_PUJ1071,LTFRB_PUJ1071|LTFRB_PUJ1072,2,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",True
LTFRB,"Baclaran - Blumentritt via L. Guinto, Sta. Cruz",LTFRB_PUJ1075,LTFRB_PUJ1075|LTFRB_PUJ1076,2,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Pampanga / Light Rail Transit Line, Quezon City",True
LTFRB,"Baclaran - Blumentritt via Mabini, Quiapo",LTFRB_PUJ1073,LTFRB_PUJ1073|LTFRB_PUJ1074,2,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila - Dimasalang Birdge / New Antipolo Intersection, Quezon City",True
LTFRB,"Baclaran - Blumentritt via Mabini, Sta. Cruz",LTFRB_PUJ1077,LTFRB_PUJ1077|LTFRB_PUJ1078,2,"Cuneta Avenue, Lungsod ng Pasay, Manila - New Antipolo / Oroquieta Intersection, Quezon City",True
LTFRB,Baclaran - Dapitan via Mabini,LTFRB_PUJ1079,LTFRB_PUJ1079|LTFRB_PUJ1080,2,"Roxas Blvd, Parañaque City, Manila - Community Centre, San Isidro Labrador, Quezon City",True
LTFRB,Baclaran - Divisoria via Mabini,LTFRB_PUJ1081,LTFRB_PUJ1081,1,"Roxas Blvd, Parañaque City, Manila - Juan Luna / Veronica Intersection, Manila",False
LTFRB,Baclaran - Grotto via Commonwealth Ave,LTFRB_PUB1111,LTFRB_PUB1111|LTFRB_PUB1112,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",True
LTFRB,Baclaran - MIA/Baltao,LTFRB_PUJ1067,LTFRB_PUJ1067|LTFRB_PUJ1068,2,"Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila - Airport Rd / Domestic Rd Intersection, Parañaque City, Manila",True
LTFRB,Baclaran - Minuyan via Commonwealth Ave,LTFRB_PUB1113,LTFRB_PUB1113|LTFRB_PUB1114,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Quirino Highway, City of San Jose del Monte",True
LTFRB,Baclaran - Montalban via EDSA,LTFRB_PUB1116,LTFRB_PUB1116,1,"MALTC Bus Station, Gen. A Luna, San Mateo - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila",False
LTFRB,Baclaran - Moonwalk via Quirino,LTFRB_PUJ1083,LTFRB_PUJ1083|LTFRB_PUJ1084,2,"Pinaglabanan / Quirino Avenue, Parañaque City, Manila - Alabang-Zapote Road / L. Hernandez Avene Intersection, Muntinlupa City, Manila",True
LTFRB,Baclaran - Nichols via CAA,LTFRB_PUJ1069,LTFRB_PUJ1069|LTFRB_PUJ1070,2,"Andrews Ave / Sales Road Intersection, Lungsod ng Pasay, Manila - Airport Rd / Domestic Rd Intersection, Parañaque City, Manila",True
LTFRB,Baclaran - P. Campa via L. Guinto,LTFRB_PUJ1085,LTFRB_PUJ1085|LTFRB_PUJ1086,2,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Quezon Blvd / P.Paredes Intersection, Manila",True
LTFRB,Baclaran - P. Campa via Mabini,LTFRB_PUJ1087,LTFRB_PUJ1087|LTFRB_PUJ1088,2,"Pinaglabanan / Quirino Avenue, Parañaque City, Manila - P.Paredes / España Blvd Intersection, Manila",True
LTFRB,Baclaran - Q.I.via Mabini,LTFRB_PUJ1089,LTFRB_PUJ1089|LTFRB_PUJ1090,2,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila - Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila",True
LTFRB,"Baclaran - Retiro via L. Guinto, Quiapo",LTFRB_PUJ1091,LTFRB_PUJ1091,1,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",False
LTFRB,"Baclaran - Retiro via Mabini, Sta. Cruz",LTFRB_PUJ1094,LTFRB_PUJ1094,1,"Pampanga / Pedro Guevarra Intersection, Quezon City - F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",False
LTFRB,Baclaran - SM Fairview via Lagro C'wealth,LTFRB_PUB1131,LTFRB_PUB1131|LTFRB_PUB1132,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Belfast / Bulalakaw Intersection, Quezon City",True
LTFRB,"Baclaran - SM Fairview via Lagro, Ayala",LTFRB_PUB1133,LTFRB_PUB1133|LTFRB_PUB1134,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Belfast / Bulalakaw Intersection, Quezon City",True
LTFRB,"Baclaran - Sucat/SSH via Imelda Ave.,",LTFRB_PUJ1095,LTFRB_PUJ1095|LTFRB_PUJ1096,2,"Roxas Blvd, Parañaque City, Manila - Dr A. Santos Ave, Parañaque City, Manila",True
LTFRB,Baclaran - Sucat/SSH via Quirino Ave.,LTFRB_PUJ1097,LTFRB_PUJ1097|LTFRB_PUJ1098,2,"Dr A. Santos Ave, Parañaque City, Manila - Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila",True
LTFRB,Baclaran - Zapote (Las Pinas),LTFRB_PUJ1099,LTFRB_PUJ1099|LTFRB_PUJ1100,2,"Quirino Ave, Bacoor City, Manila - Redemptorist Road, Parañaque City, Manila",True
LTFRB,Baclaran Dapitan via L Guinto,LTFRB_PUJ2163,LTFRB_PUJ2163|LTFRB_PUJ2164,2,"Taft Avenue Extension / Narra Street Intersection, Lungsod ng Pasay, Manila - Dr.Alejos, Nicanor Roxas Intersection, Manila",True
LTFRB,Baclaran Divisoria via L Guinto,LTFRB_PUJ2472,LTFRB_PUJ2472|LTFRB_PUJ2473,2,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Sto Cristo, Manila City",True
LTFRB,Baclaran Escolta via Jones,LTFRB_PUJ2165,LTFRB_PUJ2165|LTFRB_PUJ2166,2,"Cuneta Avenue, Lungsod ng Pasay, Manila - Quintin Paredes, Manila",True
LTFRB,Baclaran Malabon (Letre) via EDSA,LTFRB_PUB1029,LTFRB_PUB1029|LTFRB_PUB1030,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Circimferential Road 4, Malabon City",True
LTFRB,Baclaran Malanday via EDSA,LTFRB_PUB1031,LTFRB_PUB1031|LTFRB_PUB1032,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",True
LTFRB,Baclaran Monumento via EDSA,LTFRB_PUB1033,LTFRB_PUB1033|LTFRB_PUB1034,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Baclaran Navotas via Ayala,LTFRB_PUB1035,LTFRB_PUB1035|LTFRB_PUB1036,2,"Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",True
LTFRB,Baclaran Nichols,LTFRB_PUJ2282,LTFRB_PUJ2282|LTFRB_PUJ2283,2,"Villamor Health Center, Andrews Avenue, Pasay City, Manila - Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila",True
LTFRB,Baclaran Novaliches via EDSA Quirino,LTFRB_PUB1037,LTFRB_PUB1037|LTFRB_PUB1038,2,"Natalia, Parañaque City, Manila - SM Cinema,Quirino Highway, Quezon City",True
LTFRB,Baclaran SJDM via Commonwealth EDSA,LTFRB_PUB1039,LTFRB_PUB1039|LTFRB_PUB1040,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",True
LTFRB,Baclaran SM Fairview via Lagro,LTFRB_PUB1041,LTFRB_PUB1041|LTFRB_PUB1042,2,"Maria, Parañaque City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City",True
LTFRB,Baclaran Zapote via Redemptorist,LTFRB_PUJ2167,LTFRB_PUJ2167|LTFRB_PUJ2168,2,"Quirino Ave, Bacoor City, Manila - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",True
LTFRB,Baclaran-BgSilang via Edsa Commonwealth,LTFRB_PUB1117,LTFRB_PUB1117|LTFRB_PUB1118,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Green Construction Supply, Langit Road, Caloocan City",True
LTFRB,"Baclaran-Malanday via Edsa, McArthur",LTFRB_PUB1120,LTFRB_PUB1120|LTFRB_PUB1121,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",True
LTFRB,"Baclaran-Malanday viaEDSA, McArthur, Ayala",LTFRB_PUB1122,LTFRB_PUB1122|LTFRB_PUB1123,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines",True
LTFRB,Baclaran-Navotas Terminal via EDSA,LTFRB_PUB1124,LTFRB_PUB1124|LTFRB_PUB1125,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Baclaran-Navotas Terminal via Edsa Ayala,LTFRB_PUB1126,LTFRB_PUB1126|LTFRB_PUB1127,2,"San Juan De Dios Educational Foundation, Incorporated, Pasay City, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",True
LTFRB,Baclaran-Novaliches via EDSA Mindanao Ave,LTFRB_PUB1128,LTFRB_PUB1128,1,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Quirino Highway, Quezon City",False
LTFRB,Baclaran-Nvaliches via EDSA Mind AveAyala,LTFRB_PUB1129,LTFRB_PUB1129|LTFRB_PUB1130,2,"Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - Quirino Highway, Quezon City",True
LTFRB,Baclaran-SM Fairview via Quezon Ave,LTFRB_PUB1135,LTFRB_PUB1135|LTFRB_PUB1136,2,"Taft Ave / Josefa Llanes Escoda Intersection, Manila - Belfast / Bulalakaw Intersection, Quezon City",True
LTFRB,Bacood - R. Magsaysay/Old Sta. Mesa,LTFRB_PUJ1103,LTFRB_PUJ1103|LTFRB_PUJ1104,2,"Bacood / Dalisay Intersection, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila",True
LTFRB,Bacood Quiapo (Barbosa) via R Magsaysay,LTFRB_PUJ2284,LTFRB_PUJ2284|LTFRB_PUJ2285|LTFRB_PUJ2286,3,"Bacood / Dalisay Intersection, Manila - Legarda, Manila",True
LTFRB,Bagong Barrio - G. De Jesus/EDSA,LTFRB_PUJ1105,LTFRB_PUJ1105|LTFRB_PUJ1106,2,"Malabon / Milagrosa Intersection, Caloocan City - Epifanio de los Santos Avenue, Caloocan City",True
LTFRB,Bagong Nayon II - Marikina Town,LTFRB_PUJ1107,LTFRB_PUJ1107|LTFRB_PUJ1108,2,"Un-named road near Marcos Hwy, Antipolo City, Manila - Shoe Ave, Marikina City, Manila",True
LTFRB,Bagong Silang - Ever Gotesco extended to Philcoa,LTFRB_PUJ1400,LTFRB_PUJ1400|LTFRB_PUJ1401|LTFRB_PUJ1402,3,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Old Zabarte / Langit Road Intersection, Caloocan City",True
LTFRB,"Bagong Silang - NAIA via Maligaya Park, EDSA",LTFRB_PUB1139,LTFRB_PUB1139|LTFRB_PUB1140,2,"Maria, Parañaque City, Manila - Green Construction Supply, Langit Road, Caloocan City",True
LTFRB,Bagong Silang - Novaliches (TP) via Susano,LTFRB_PUJ1116,LTFRB_PUJ1116,1,"Un named Road near Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",False
LTFRB,"Bagong Silang - Philcoa via Commonwealth Ave., Maligaya Park",LTFRB_PUJ1405,LTFRB_PUJ1405,1,"Sto. Nino Parish, Old Zabarte, Caloocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City",False
LTFRB,Bagong Silang - Robinson's Fairview via Zabarte Rd.,LTFRB_PUJ1117,LTFRB_PUJ1117|LTFRB_PUJ1118,2,"Quirino Highway / Maligaya Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City",True
LTFRB,Bagong Silang - Sta. Cruz via Malinta Exit,LTFRB_PUB1137,LTFRB_PUB1137|LTFRB_PUB1138,2,"T. Mapua, Manila - Langit Road, Caloocan City",True
LTFRB,Bagong Silang Ever Gotesco via Zabarte,LTFRB_PUJ2287,LTFRB_PUJ2287|LTFRB_PUJ2288|LTFRB_PUJ2289,3,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - Commonwealth Avenue / Kalayaan A Intersection, Quezon City",True
LTFRB,Bagong Silang SM Fairview via Maligaya Park,LTFRB_PUJ2293,LTFRB_PUJ2293,1,"Rhexan Academy, Langit Road, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City",False
LTFRB,Bagong Silang SM Fairview via Zabarte Road,LTFRB_PUJ2290,LTFRB_PUJ2290,1,"Mindanao Avenue / Belfast Intersection, Quezon City - Rhexan Academy, Langit Road, Caloocan City",False
LTFRB,Bagumbayan (Taguig) - Pasig (TP) via San Joaquin,LTFRB_PUJ1109,LTFRB_PUJ1109|LTFRB_PUJ1110,2,"Manuel L. Quezon, Muntinlupa City, Manila - Caruncho Ave / Market Ave Intersection, Pasig City, Manila",True
LTFRB,Bagumbayan (Taguig) - Sucat,LTFRB_PUJ1113,LTFRB_PUJ1113|LTFRB_PUJ1114,2,"Manuel L. Quezon, Muntinlupa City, Manila - Manuel L. Quezon, Muntinlupa City, Manila",True
LTFRB,Bagumbayan Palengke (Pasig),LTFRB_PUJ2294,LTFRB_PUJ2294|LTFRB_PUJ2295,2,"Manuel L. Quezon, Muntinlupa City, Manila - Balderama, Pasig City, Manila",True
LTFRB,Balete Drive/E. Rodriguez Loop Service,LTFRB_PUJ1129,LTFRB_PUJ1129,1,"Eulogio Rodriguez Sr. Ave / Balete Dr Intersection, Quezon City, Manila - Balete Dr / Sampaguita Intersection, Quezon City, Manila",False
LTFRB,Balic - Balic (Galas) - Quiapo (Barbosa) via Lepanto,LTFRB_PUJ1128,LTFRB_PUJ1128,1,"R Hidalgo, Manila - Unang Hakbang / Luzon Ave",False
LTFRB,Balic - Balic - Bustillos via G. Tuazon,LTFRB_PUJ1121,LTFRB_PUJ1121|LTFRB_PUJ1122,2,"Jollibee Figueras Legarda / Bustillos Intersection, Manila - Unang Hakbang / Luzon Ave",True
LTFRB,Balic - Balic - Espana/M. Dela Fuente,LTFRB_PUJ1123,LTFRB_PUJ1123|LTFRB_PUJ1124,2,"Unang Hakbang / Luzon Ave - Vicente G Cruz / Florentino Intersection, Manila",True
LTFRB,Balic - Balic - Quiapo (Barbosa) via Lepanto,LTFRB_PUJ1125,LTFRB_PUJ1125,1,"Unang Hakbang / Luzon Ave - R Hidalgo, Manila",False
LTFRB,Balintawak - Blumentritt,LTFRB_PUJ1130,LTFRB_PUJ1130|LTFRB_PUJ1131,2,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Andreas Bonifacio, Quezon City",True
LTFRB,Balintawak - Camarin via Susano,LTFRB_PUJ1132,LTFRB_PUJ1132|LTFRB_PUJ1133,2,"Quirino Highway, Quezon City - Zabarte Road / Camarin Road Intersection, Caloocan City",True
LTFRB,Balintawak - Frisco,LTFRB_PUJ1134,LTFRB_PUJ1134|LTFRB_PUJ1135,2,"San Pedro Bautisa / Bernardo Intersection, Quezon City - Old Samson Road, Quezon City",True
LTFRB,Balintawak - Lagro via Novaliches,LTFRB_PUJ1136,LTFRB_PUJ1136|LTFRB_PUJ1137,2,"North Luzon Expressway near Bonifacio Memorial Elementary School, Caloocan City - Ascencion Avenue / Zagala Intersection, Quezon City",True
LTFRB,Balintawak - Monumento via A. Bonifacio,LTFRB_PUJ1138,LTFRB_PUJ1138|LTFRB_PUJ1139,2,"Andreas Bonifacio, Quezon City - Bonifacio Market, MacArthur Highway, Caloocan City",True
LTFRB,Balintawak - Novaliches via Quirino Hi-way,LTFRB_PUJ1140,LTFRB_PUJ1140|LTFRB_PUJ1141,2,"Andreas Bonifacio, Quezon City - Susano / General Luis Intersection, Caloocan City",True
LTFRB,Balintawak - PUC via BAESA,LTFRB_PUJ1142,LTFRB_PUJ1142|LTFRB_PUJ1143,2,"Andreas Bonifacio, Quezon City - St Francis of Assisi Parish Church, Roxas, Quirino Highway, Quezon City",True
LTFRB,Balintawak Blumentritt via Bonifacio,LTFRB_PUJ2169,LTFRB_PUJ2169|LTFRB_PUJ2170,2,"Dimasalang / Aurora Boulevard Intersection, Quezon City - Susano / General Luis Intersection, Caloocan City",True
LTFRB,Balintawak De la Costa,LTFRB_PUJ2171,LTFRB_PUJ2171|LTFRB_PUJ2172,2,"Andreas Bonifacio, Quezon City - Bestlink Institute of Information Technology, 121.041724",True
LTFRB,Balintawak Monumento via Balong Bato,LTFRB_PUJ2173,LTFRB_PUJ2173|LTFRB_PUJ2174,2,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - Epifanio de los Santos Avenue, Caloocan City",True
LTFRB,Balintawak Novaliches via Quirino highway,LTFRB_PUJ2296,LTFRB_PUJ2296|LTFRB_PUJ2297,2,"Andreas Bonifacio, Quezon City - Dumalay, Quezon City",True
LTFRB,Balintawak Sta Quiteria,LTFRB_PUJ2175,LTFRB_PUJ2175|LTFRB_PUJ2176,2,"Andreas Bonifacio, Quezon City - Baesa Road / Roxas Intersection, Quirino Highway, Quezon City",True
LTFRB,Baliwag Bocaue,LTFRB_PUJ2474,LTFRB_PUJ2474|LTFRB_PUJ2475,2,"Bocaue Public Market, MacArthur Highway, Bocaue, Bulacan - Ang Dating Daan, Balagtas",True
LTFRB,Baliwag Malinta,LTFRB_PUJ2476,LTFRB_PUJ2476|LTFRB_PUJ2477,2,"MacDonalds, MacArthur Highway, City of Meycauayan - Ang Dating Daan, Balagtas",True
LTFRB,Balut - Divisoria,LTFRB_PUJ1144,LTFRB_PUJ1144|LTFRB_PUJ1145,2,"Ylayay, Manila - Timoteo Paez Integrated School, Rodriguez, Manila",True
LTFRB,Bangkusay Divisoria,LTFRB_PUJ2298,LTFRB_PUJ2298|LTFRB_PUJ2299,2,"Wet Market, Juan Luma, Manila - Velasquez, Manila City",True
