route_id,route_long_name,length_km,trips_per_day_estimate,daily_vehicle_km_proxy,emissions_potential_score,emissions_source,emissions_confidence
LTFRB_PUJ1812,BINANGONAN-CAINTAviaTAYTAY-ANGONO,16.358,1020.0,16685.16,51.27,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1813,BINANGONAN-CAINTAviaTAYTAY-ANGONO,16.434,1020.0,16762.68,51.52,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1814,BINANGONAN - STA. LUCIA-TROPICAL,22.103,1020.0,22545.06,69.72,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1815,BINANGONAN - STA. LUCIA-TROPICAL,22.505,1020.0,22955.1,71.01,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1816,BINANGONAN - ANGONO MARKET,7.683,1020.0,7836.66,23.41,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1817,BALINTAWAK - GREENFIELDS,10.812,1020.0,11028.24,33.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1818,BALINTAWAK - GREENFIELDS,10.461,1020.0,10670.220000000001,32.33,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1819,SHAW BLVD CENTRAL - TAYTAY,12.468,1020.0,12717.36,38.78,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1820,SHAW BLVD CENTRAL - TAYTAY,12.381,1020.0,12628.62,38.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1821,CUBAO - V.LUNA,5.371,1020.0,5478.42,15.99,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1822,CUBAO - V.LUNA,4.33,1020.0,4416.6,12.65,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1823,NOVALICHES - RIZAL AVE. via BANAL,14.168,1020.0,14451.359999999999,44.24,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1824,NOVALICHES - RIZAL AVE. via BANAL,13.391,1020.0,13658.82,41.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1826,A RIVERA - STA CRUZ,2.405,1020.0,2453.1,6.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1827,ALABANG - BALIBAGO,16.637,1020.0,16969.74,52.17,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1828,ALABANG - KATARUNGAN VILLAGE via MUNTINLUPA NBP,5.986,1020.0,6105.719999999999,17.96,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1830,ALABANG - LAS PINAS,11.429,1020.0,11657.58,35.44,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1831,ALABANG - LAS PINAS,11.319,1020.0,11545.380000000001,35.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1833,ALABANG - MUNTINLUPA,7.024,1020.0,7164.4800000000005,21.3,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1834,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,11.258,1020.0,11483.16,34.89,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1836,UP - SM NORTH AVE,6.143,1020.0,6265.86,18.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1837,UP - SM NORTH AVE,6.345,1020.0,6471.9,19.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1838,bagui,10.116,1020.0,10318.32,31.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1839,TANDANG SORA PALENGKE  - NIA_NPC,2.1,1020.0,2142.0,5.48,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1840,TANDANG SORA PALENGKE  - NIA_NPC,2.423,1020.0,2471.46,6.52,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1841,STOP N SHOP - BACOOD,1.874,1020.0,1911.48,4.76,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1842,STOP N SHOP - BACOOD,2.297,1020.0,2342.94,6.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1843,SM NORTH - LITEX,9.737,1020.0,9931.74,30.01,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1844,SM NORTH - LITEX,9.399,1020.0,9586.98,28.92,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1845,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),9.055,1020.0,9236.1,27.82,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1846,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),8.834,1020.0,9010.68,27.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1847,SAN JUAN - CUBAO via N DOMINGO,3.267,1020.0,3332.3399999999997,9.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1849,RECTO - GASAK,12.634,1020.0,12886.68,39.31,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1850,RECTO - GASAK,12.146,1020.0,12388.92,37.75,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1851,QUIAPO - BACOOD,5.086,1020.0,5187.72,15.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1852,QUIAPO - BACOOD,5.508,1020.0,5618.16,16.43,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1853,PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ,7.965,1020.0,8124.3,24.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1854,PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ,7.635,1020.0,7787.7,23.26,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1855,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,12.905,1020.0,13163.099999999999,40.18,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1856,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,12.967,1020.0,13226.34,40.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1857,PROJECT 2 and 3 - QUIAPO,12.846,1020.0,13102.92,39.99,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1859,PROJ 4 (YALE) - STOP N SHOP,5.521,1020.0,5631.42,16.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1860,PROJ 4 (YALE) - STOP N SHOP,5.96,1020.0,6079.2,17.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1862,PROJ 4 (AURORA) - MORAYTA RECTO,8.08,1020.0,8241.6,24.69,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1863,PROJ 2&3-VITO CRUZ MABINI,16.939,1020.0,17277.78,53.14,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1865,PROJ 2&3-QMART,3.712,1020.0,3786.2400000000002,10.66,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1866,PROJ 2&3-KALAW ESPANA,15.191,1020.0,15494.820000000002,47.52,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1867,PROJ 2&3-KALAW ESPANA,15.064,1020.0,15365.28,47.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1868,PHILCOA - FAIRVIEW DAHLIA,9.884,1020.0,10081.68,30.48,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1869,PHILCOA - FAIRVIEW DAHLIA,9.888,1020.0,10085.76,30.49,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1870,PATEROS - MARKET MARKET,3.001,1020.0,3061.02,8.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1871,PATEROS - MARKET MARKET,2.591,1020.0,2642.82,7.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1872,PATEROS - AYALA,8.691,1020.0,8864.820000000002,26.65,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1873,PATEROS - AYALA,8.918,1020.0,9096.359999999999,27.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1874,NPC - NIA via CONGRESSIONAL MINDANAO AVE,5.9,1020.0,6018.0,17.69,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1875,NPC - NIA via CONGRESSIONAL MINDANAO AVE,6.167,1020.0,6290.34,18.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1876,NOVA-TALA,12.57,1020.0,12821.4,39.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1877,NOVA-TALA,10.699,1020.0,10912.98,33.1,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1878,NOVA-PANGARAP VILL,8.902,1020.0,9080.039999999999,27.33,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1879,NOVA-PANGARAP VILL,7.524,1020.0,7674.4800000000005,22.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1880,NOVA-DEPARO,4.742,1020.0,4836.84,13.97,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1881,NOVA-DEPARO,4.742,1020.0,4836.84,13.97,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1882,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,10.482,1020.0,10691.64,32.4,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1883,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,10.542,1020.0,10752.84,32.59,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1884,NAVOTAS - DIVISORIA via H LOPEZ,6.538,1020.0,6668.76,19.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1885,NAVOTAS - DIVISORIA via H LOPEZ,6.543,1020.0,6673.860000000001,19.75,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1886,MURPHY 15TH AVE - STOP N SHOP,5.259,1020.0,5364.18,15.63,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1887,MURPHY 15TH AVE - STOP N SHOP,5.611,1020.0,5723.219999999999,16.76,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1888,MURPHY - QMART,3.467,1020.0,3536.34,9.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1889,MURPHY - QMART,2.715,1020.0,2769.2999999999997,7.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1890,MONUMENTO - STA MARIA via EXPRESSWAY,23.048,1020.0,23508.96,72.76,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1891,MONUMENTO - STA MARIA via EXPRESSWAY,23.151,1020.0,23614.02,73.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1892,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,12.082,1020.0,12323.640000000001,37.54,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1893,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,11.863,1020.0,12100.26,36.84,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1894,MONTALBAN - MARCOS AVE via LITEX,9.461,1020.0,9650.220000000001,29.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1895,MONTALBAN - MARCOS AVE via LITEX,9.461,1020.0,9650.220000000001,29.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1896,MCU - PASAY RTDA,16.374,1020.0,16701.48,51.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1897,MCU - PASAY RTDA,17.689,1020.0,18042.78,55.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1898,MARKET MARKET - NASCOR,1.774,1020.0,1809.48,4.44,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1899,MARKET MARKET - NASCOR,2.095,1020.0,2136.9,5.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1900,MARKET MARKET - GUADALUPE,3.781,1020.0,3856.6200000000003,10.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1901,MARKET MARKET - GUADALUPE,3.372,1020.0,3439.44,9.57,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1902,MARIKINA - PATEROS SAN JOAQUIN via PASIG,11.001,1020.0,11221.019999999999,34.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1903,MARIKINA - PATEROS SAN JOAQUIN via PASIG,11.32,1020.0,11546.4,35.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1904,MARIKINA - PARANG,6.206,1020.0,6330.120000000001,18.67,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1905,MARIKINA - PARANG,5.992,1020.0,6111.84,17.98,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1906,MARIKINA - MONTALBAN,13.538,1020.0,13808.76,42.22,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1907,MARIKINA - MONTALBAN,13.592,1020.0,13863.84,42.39,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1908,MARIKINA - MAMBUGAN,5.332,1020.0,5438.639999999999,15.86,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1909,MARIKINA - MAMBUGAN,5.883,1020.0,6000.66,17.63,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1910,MALINTA - STA MARIA,17.835,1020.0,18191.7,56.01,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1911,MALINTA - STA MARIA,17.946,1020.0,18304.920000000002,56.37,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1912,MALINTA - MALOLOS,13.94,1020.0,14218.8,43.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1913,MALINTA - MALOLOS,13.94,1020.0,14218.8,43.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1914,MALINTA - KAYBIGA,5.047,1020.0,5147.94,14.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1915,MALINTA - KAYBIGA,5.047,1020.0,5147.94,14.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1916,MALABON - PANGHULO,2.984,1020.0,3043.68,8.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1917,MALABON - PANGHULO,2.984,1020.0,3043.68,8.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1918,MAKATI P BURGOS - L GUINTO,5.526,1020.0,5636.5199999999995,16.49,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1919,MAKATI P BURGOS - L GUINTO,5.205,1020.0,5309.1,15.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1920,LRT TAFT - SM MOA,2.236,1020.0,2280.7200000000003,5.92,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1922,LAGRO - NOVALICHES via QUIRINO HIGHWAY,5.592,1020.0,5703.839999999999,16.7,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1923,LAGRO - NOVALICHES via QUIRINO HIGHWAY,3.679,1020.0,3752.58,10.56,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1924,L GUINTO - STA ANA,3.739,1020.0,3813.7799999999997,10.75,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1925,L GUINTO - STA ANA,3.739,1020.0,3813.7799999999997,10.75,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1926,L GUINTO - PANDACAN,3.908,1020.0,3986.16,11.29,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1928,KALENTONG JRC - P. VICTORINO via P CRUZ,4.753,1020.0,4848.06,14.0,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1929,KALENTONG JRC - P. VICTORINO via P CRUZ,5.204,1020.0,5308.08,15.45,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1930,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,3.84,1020.0,3916.7999999999997,11.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1931,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,3.84,1020.0,3916.7999999999997,11.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1932,IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD,3.635,1020.0,3707.7,10.41,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1933,IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD,3.635,1020.0,3707.7,10.41,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1934,HULO (MALABON) - DAANG BANGKO NAVOTAS,5.042,1020.0,5142.84,14.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1935,HULO (MALABON) - DAANG BANGKO NAVOTAS,5.383,1020.0,5490.66,16.03,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1936,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,22.52,1020.0,22970.399999999998,71.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1937,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,22.957,1020.0,23416.14,72.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1940,FAIRVIEW - QUIAPO,20.291,1020.0,20696.82,63.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1941,FAIRVIEW - QUIAPO,20.253,1020.0,20658.06,63.78,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1942,FAIRVIEW - PHILCOA,9.566,1020.0,9757.320000000002,29.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1943,FAIRVIEW - PHILCOA,10.469,1020.0,10678.38,32.36,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1944,FAIRVIEW (WET MARKET) - TM KALAW via Q AVE,21.821,1020.0,22257.420000000002,68.82,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1947,EDSA NORTH AVE - QUIRINO HIGHWAY via MINDANAO AVE,6.789,1020.0,6924.78,20.54,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1948,EDSA NORTH AVE - QC HALL,2.32,1020.0,2366.3999999999996,6.19,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1949,EDSA NORTH AVE - QC HALL,2.893,1020.0,2950.8599999999997,8.03,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1950,EDSA NORTH AVE - PROJ 6,3.186,1020.0,3249.72,8.97,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1951,EDSA NORTH AVE - PROJ 6,3.779,1020.0,3854.58,10.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1952,EDSA NORTH AVE - PAGASA,1.228,1020.0,1252.56,2.68,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1953,EDSA NORTH AVE - PAGASA,1.03,1020.0,1050.6000000000001,2.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1954,EDSA CENTRAL - GUADALUPE via PIONEER,2.535,1020.0,2585.7000000000003,6.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1955,EDSA CENTRAL - GUADALUPE via PIONEER,4.349,1020.0,4435.9800000000005,12.71,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1956,EDSA CENTR - SAN JOAQUIN,6.649,1020.0,6781.9800000000005,20.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1957,EDSA CENTR - SAN JOAQUIN,5.7,1020.0,5814.0,17.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1958,DIVISORIA - STA MESA via CM RECTO,4.78,1020.0,4875.6,14.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1959,DIVISORIA - STA MESA via CM RECTO,5.581,1020.0,5692.620000000001,16.66,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1960,DIVISORIA - STA CRUZ via NICHOLAS,1.495,1020.0,1524.9,3.54,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1961,DIVISORIA - STA CRUZ via NICHOLAS,1.297,1020.0,1322.9399999999998,2.91,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1962,DIVISORIA - STA CRUZ,1.83,1020.0,1866.6000000000001,4.62,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1963,DIVISORIA - STA CRUZ,0.739,1020.0,753.78,1.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1964,DIVISORIA - SANGANDAAN,6.149,1020.0,6271.9800000000005,18.49,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1965,DIVISORIA - SANGANDAAN,6.128,1020.0,6250.56,18.42,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1966,DIVISORIA - SAN JUAN via CM RECTO,6.861,1020.0,6998.219999999999,20.77,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1967,DIVISORIA - SAN JUAN via CM RECTO,6.65,1020.0,6783.0,20.1,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1968,DIVISORIA - QUIAPO via EVANGELISTA,1.745,1020.0,1779.9,4.34,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1969,DIVISORIA - QUIAPO via EVANGELISTA,1.917,1020.0,1955.3400000000001,4.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1970,DIVISORIA - NORTH PIER via MORIONES,3.267,1020.0,3332.3399999999997,9.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1971,DIVISORIA - NORTH PIER via MORIONES,3.267,1020.0,3332.3399999999997,9.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1972,DIVISORIA - KALAW via JONES BR,2.633,1020.0,2685.66,7.2,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1973,DIVISORIA - KALAW via JONES BR,3.99,1020.0,4069.8,11.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1974,DIVISORIA - CUBAO via YALE,9.951,1020.0,10150.02,30.7,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1975,DIVISORIA - CUBAO via YALE,10.581,1020.0,10792.619999999999,32.72,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1978,DAPITAN - PIER SOUTH,6.2,1020.0,6324.0,18.65,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ1979,DAPITAN - PIER SOUTH,6.126,1020.0,6248.52,18.41,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
