route_id,route_long_name,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source
LTFRB_PUJ1638,"EDSA/Shaw Central - Morong via Antipolo, Theresa",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1639,"EDSA/Shaw Central - Morong via Antipolo, Theresa",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1640,EDSA/Shaw Central - Tanay via Antipolo,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1643,Tanay - Robinson Galleria via Antipolo San Miguel,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1645,Malinta - Malolos via McArthur Hi-way,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1648,Silang - Zapote (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1649,Silang - Zapote (Las Pinas),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1650,Kamagong - Malugay Ave.,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1651,Libertad - M. Reyes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1652,Quiapo - San Miguel via Palanca,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1653,Amparo - Novaliches via Sanana,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1654,Amparo - Novaliches via Sanana,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1655,Quiapo (Barbosa) - Santol via Sta. Mesa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1656,Quiapo (Barbosa) - Santol via Sta. Mesa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1657,"Monumento - Polo via Acacia, M.H. del Pilar",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1658,"Monumento - Polo via Acacia, M.H. del Pilar",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1659,T.M. Kalaw - West Ave. via Quiapo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1660,T.M. Kalaw - West Ave. via Quiapo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1661,UP - MRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1662,UP - MRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1663,UP - IKOT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1664,UP - IKOT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1665,SM MALL OF ASIA-MRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1666,SM MALL OF ASIA-MRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1667,SAN JOAQUIN MARKET-HYPERMART PASIG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1668,SAN JOAQUIN MARKET-HYPERMART PASIG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1670,PIER-PASAY LIBERTAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1671,PIER-MALANDAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1672,PIER-MALANDAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1673,PIER-DELPAN ZARAGOSA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1674,PIER-DELPAN ZARAGOSA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1675,PIER SOUTH-PROJ 6,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1676,PIER SOUTH-PROJ 6,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1677,PIER SOUTH-PACO PALENGKE,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1678,PIER SOUTH-PACO PALENGKE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1680,PIER SOUTH-FAIRVIEW DAHLIA-PHILCOA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1682,PHILCOA - RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1683,PHILCOA - RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1684,PHILCOA - PIER SOUTH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1685,PHILCOA - PIER SOUTH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1686,PASIGPALENGKE-TIPASTAGUIGVI PATEROS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1687,PASIGPALENGKE-TIPASTAGUIGVI PATEROS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1688,PASIG PALENGKE-BAGONG BAYAN BICUTAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1689,PASIG PALENGKE-BAGONG BAYAN BICUTAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1691,PASIG CITY-MARIKINA CITY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1693,PASAYRTDA-SCATALABNGvFTISERVICERD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1694,NOVALICHES-SHELTERVILLE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1695,NOVALICHES-SHELTERVILLE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1696,NOVALICHES-BAGONG SILANG KANAN PH9,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1697,NOVALICHES-BAGONG SILANG KANAN PH9,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1698,NOVALICHES-BAGONG SILANG KALIWA PH5,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1699,NOVALICHES-BAGONG SILANG KALIWA PH5,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1700,NOVA-CAMARIN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1701,NOVA-CAMARIN,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1702,NICHOLS-MRT TRAMO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1703,NICHOLS-MRT TRAMO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1704,NICHOLS-IKOT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1705,NICHOLS-IKOT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1706,MUNOZ-VITO CRUZvia MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1707,MUNOZ-VITO CRUZvia MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1708,MUNOZ-VISAYAS AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1709,MUNOZ-VISAYAS AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1710,MUNOZ-PROJ8,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1711,MUNOZ-PROJ8,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1712,MUNOZ-PANTRANCO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1713,MUNOZ-PANTRANCO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1715,MONUMENTO-PIER,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1716,MONUMENTO-MUNOZ via BALINTAWAK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1717,MONUMENTO-MUNOZ via BALINTAWAK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1718,MONUMENTO-MALABON via LETRE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1719,MONUMENTO-MALABON via LETRE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1720,"MCU-PASAY RTDA, MABINI",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1721,"MCU-PASAY RTDA, MABINI",1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1722,MCU-LIBERTAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1723,MCU-LIBERTAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1724,LIBERTAD-PIER SOUTH,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1725,LIBERTAD-PIER SOUTH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1726,LIBERTAD-EVANGELISTA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1727,LIBERTAD-EVANGELISTA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1729,LIBERTAD-DIAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1730,LAGRO-PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1731,LAGRO-PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1732,LAGRO-NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1734,LAGRO-CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1735,LAGRO-CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1736,LAGRO-CITY HALL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1737,LAGRO-CITY HALL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1738,LAGRO-ANONAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1739,LAGRO-ANONAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1740,KATIPUNAN - UP GATE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1741,KATIPUNAN - UP GATE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1742,KATIPUNAN - UP CAMPUS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1743,KATIPUNAN - UP CAMPUS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1744,KATIPUNAN - QUIRINO HIGHWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1745,KATIPUNAN - QUIRINO HIGHWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1746,GUDALUPE-FTI via J.P.RIZAL Ext. C5,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1747,GUDALUPE-FTI via J.P.RIZAL Ext. C5,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1748,GUADALUPE-PATEROS via JP RIZAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1749,GUADALUPE-PATEROS via JP RIZAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1750,GUADALUPE-BUTING,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1752,GATE 5 - GREENHILLS SHOPPING CENTER,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1753,GATE 5 - GREENHILLS SHOPPING CENTER,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1754,FRISCO-VITO CRUZvia MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1755,FRISCO-VITO CRUZvia MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1756,FRISCO-REMEDIOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1757,FRISCO-REMEDIOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1758,CUBAO-TM KALAW,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1759,CUBAO-TM KALAW,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1760,CUBAO-STOPnSHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1761,CUBAO-STOPnSHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1762,CUBAO-STA.LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1763,CUBAO-STA.LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1764,CUBAO-ROSARIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1765,CUBAO-ROSARIO,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1766,CUBAO-ROCES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1767,CUBAO-ROCES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1768,CUBAO-PROJ 4,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1769,CUBAO-PROJ 4,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1770,CUBAO-PROJ2-3,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1771,CUBAO-PROJ2-3,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1772,CUBAO-LIBIS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1773,CUBAO-LIBIS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1775,CUBAO-B.BAYAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1776,CUBAO-ARAYAT-FAIRVIEW,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1777,CUBAO-ARAYAT-FAIRVIEW,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1778,SHAW BLVD - ORTIGAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1779,SHAW BLVD - ORTIGAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1780,SHAW BLVD - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1781,SHAW BLVD - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1782,PASAY ROTUNDA - FTI via SIGNAL VILLAGE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1783,PASAY ROTUNDA - FTI via SIGNAL VILLAGE,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1784,PASAY ROTUNDA - ALABANG via SKYWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1785,PASAY ROTUNDA - ALABANG via SKYWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1786,PASAY ROTUNDA - ALABANG (KANAN) via NICHOLS SERVICE RD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1787,PASAY ROTUNDA - ALABANG (KANAN) via NICHOLS SERVICE RD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1788,NOVALICHES - RIZAL AVE. via BANAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1789,NOVALICHES - RIZAL AVE. via BANAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1790,MONUMNTO-LIBERTADvTAFTAVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1791,MONUMNTO-LIBERTADvTAFTAVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1792,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1793,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1794,MCU LIBERTADvi MABINIF HARRISON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1795,MCU LIBERTADvi MABINIF HARRISON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1796,LIBERTAD - WASHINGTON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1797,LIBERTAD - WASHINGTON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1798,LIBERTAD - PRC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1799,LIBERTAD - PRC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1800,LIBERTAD - PINAGBARILAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1801,LIBERTAD - PINAGBARILAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1802,LIBERTAD - PASAY ROTUNDA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1803,LIBERTAD - PASAY ROTUNDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1804,LAGRO - RIZAL AVE via A. BONIFACIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1805,LAGRO - RIZAL AVE via A. BONIFACIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1806,GREENFIELDS - SANGANGDAAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1807,GREENFIELDS - SANGANGDAAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1809,CUBAO ARAYAT - QMC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1811,CUBAO - SAN JUAN,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1812,BINANGONAN-CAINTAviaTAYTAY-ANGONO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1813,BINANGONAN-CAINTAviaTAYTAY-ANGONO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1814,BINANGONAN - STA. LUCIA-TROPICAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1815,BINANGONAN - STA. LUCIA-TROPICAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1816,BINANGONAN - ANGONO MARKET,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1817,BALINTAWAK - GREENFIELDS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1818,BALINTAWAK - GREENFIELDS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1819,SHAW BLVD CENTRAL - TAYTAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1820,SHAW BLVD CENTRAL - TAYTAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1821,CUBAO - V.LUNA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1822,CUBAO - V.LUNA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1823,NOVALICHES - RIZAL AVE. via BANAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1824,NOVALICHES - RIZAL AVE. via BANAL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1826,A RIVERA - STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1827,ALABANG - BALIBAGO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1828,ALABANG - KATARUNGAN VILLAGE via MUNTINLUPA NBP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1830,ALABANG - LAS PINAS,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1831,ALABANG - LAS PINAS,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1833,ALABANG - MUNTINLUPA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1834,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1836,UP - SM NORTH AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1837,UP - SM NORTH AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1838,bagui,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1839,TANDANG SORA PALENGKE  - NIA_NPC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1840,TANDANG SORA PALENGKE  - NIA_NPC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1841,STOP N SHOP - BACOOD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1842,STOP N SHOP - BACOOD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1843,SM NORTH - LITEX,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1844,SM NORTH - LITEX,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1845,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1846,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1847,SAN JUAN - CUBAO via N DOMINGO,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1849,RECTO - GASAK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1850,RECTO - GASAK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1851,QUIAPO - BACOOD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1852,QUIAPO - BACOOD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1853,PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1854,PROJECT 2 and 3 - WELCOME RTDA via E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1855,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1856,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1857,PROJECT 2 and 3 - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1859,PROJ 4 (YALE) - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1860,PROJ 4 (YALE) - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1862,PROJ 4 (AURORA) - MORAYTA RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1863,PROJ 2&3-VITO CRUZ MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1865,PROJ 2&3-QMART,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1866,PROJ 2&3-KALAW ESPANA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1867,PROJ 2&3-KALAW ESPANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1868,PHILCOA - FAIRVIEW DAHLIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1869,PHILCOA - FAIRVIEW DAHLIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1870,PATEROS - MARKET MARKET,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1871,PATEROS - MARKET MARKET,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1872,PATEROS - AYALA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1873,PATEROS - AYALA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
