route_id,geometry_source,endpoint_distance_km,geometry_detour_ratio,duplicate_stop_fraction,max_consecutive_stop_gap_km,geometry_valid,self_intersection_flag,geometry_reliability_score,geometry_reliability_grade,geometry_reliability_reasons,geometry_validation_required,geometry_claim_status
LTFRB_PUJ1809,stop_sequence_approx,3.732,1.607,0.0,0.531,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1811,stop_sequence_approx,3.217,1.013,0.0,0.727,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1812,stop_sequence_approx,15.278,1.071,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1813,stop_sequence_approx,15.278,1.076,0.0,0.546,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1814,stop_sequence_approx,19.552,1.13,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1815,stop_sequence_approx,19.552,1.151,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1816,stop_sequence_approx,7.391,1.04,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1817,stop_sequence_approx,9.113,1.186,0.02,0.391,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1818,stop_sequence_approx,9.113,1.148,0.0,0.391,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1819,stop_sequence_approx,8.761,1.423,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1820,stop_sequence_approx,8.761,1.413,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1821,stop_sequence_approx,1.984,2.708,0.0,0.405,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ1822,stop_sequence_approx,1.984,2.183,0.0,0.343,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1823,stop_sequence_approx,12.274,1.154,0.0159,0.603,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1824,stop_sequence_approx,12.274,1.091,0.0,0.391,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1826,stop_sequence_approx,1.693,1.42,0.0,0.338,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1827,stop_sequence_approx,15.645,1.063,0.0,0.651,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1828,stop_sequence_approx,4.485,1.335,0.0,0.333,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1830,stop_sequence_approx,10.483,1.09,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1831,stop_sequence_approx,10.483,1.08,0.0,0.505,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1833,stop_sequence_approx,6.483,1.084,0.0,0.392,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1834,stop_sequence_approx,10.107,1.114,0.0,0.686,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1836,stop_sequence_approx,4.527,1.357,0.0417,0.368,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1837,stop_sequence_approx,4.527,1.401,0.0,0.456,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1838,stop_sequence_approx,4.867,2.079,0.0,0.33,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1839,stop_sequence_approx,1.882,1.116,0.0,0.793,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1840,stop_sequence_approx,1.882,1.287,0.0,0.259,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1841,stop_sequence_approx,1.354,1.384,0.0,0.405,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1842,stop_sequence_approx,1.354,1.697,0.0,0.392,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1843,stop_sequence_approx,7.772,1.253,0.0,0.524,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1844,stop_sequence_approx,7.772,1.209,0.0,0.368,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1845,stop_sequence_approx,7.745,1.169,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1846,stop_sequence_approx,7.745,1.141,0.0312,0.541,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1847,stop_sequence_approx,3.217,1.015,0.0,0.657,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1849,stop_sequence_approx,9.196,1.374,0.0,0.622,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1850,stop_sequence_approx,9.196,1.321,0.0,0.575,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1851,stop_sequence_approx,3.476,1.463,0.0,0.433,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1852,stop_sequence_approx,3.476,1.584,0.0,0.433,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1853,stop_sequence_approx,6.804,1.171,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1854,stop_sequence_approx,6.804,1.122,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1855,stop_sequence_approx,9.765,1.322,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1856,stop_sequence_approx,9.765,1.328,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1857,stop_sequence_approx,9.855,1.304,0.0,0.349,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1859,stop_sequence_approx,5.405,1.021,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1860,stop_sequence_approx,5.405,1.103,0.0,0.466,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1862,stop_sequence_approx,7.497,1.078,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1863,stop_sequence_approx,11.516,1.471,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1865,stop_sequence_approx,2.372,1.565,0.0588,0.335,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1866,stop_sequence_approx,10.884,1.396,0.0,0.405,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1867,stop_sequence_approx,10.884,1.384,0.0,0.405,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1868,stop_sequence_approx,5.499,1.797,0.0,0.873,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1869,stop_sequence_approx,5.499,1.798,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1870,stop_sequence_approx,1.187,2.528,0.0,0.368,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ1871,stop_sequence_approx,1.187,2.182,0.0,0.368,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1872,stop_sequence_approx,4.539,1.915,0.0,0.558,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1873,stop_sequence_approx,4.539,1.965,0.0,0.453,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1874,stop_sequence_approx,4.45,1.326,0.0,0.33,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1875,stop_sequence_approx,4.45,1.386,0.0345,0.793,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1876,stop_sequence_approx,5.378,2.337,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1877,stop_sequence_approx,5.378,1.989,0.0,1.173,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1878,stop_sequence_approx,6.444,1.381,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1879,stop_sequence_approx,6.444,1.168,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1880,stop_sequence_approx,3.939,1.204,0.0,0.323,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1881,stop_sequence_approx,3.939,1.204,0.0,0.323,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1882,stop_sequence_approx,7.353,1.426,0.0,0.728,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1883,stop_sequence_approx,7.353,1.434,0.0,0.633,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1884,stop_sequence_approx,5.916,1.105,0.0,1.047,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1885,stop_sequence_approx,5.916,1.106,0.0,0.463,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1886,stop_sequence_approx,5.181,1.015,0.0,0.466,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1887,stop_sequence_approx,5.181,1.083,0.0,0.466,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1888,stop_sequence_approx,2.267,1.529,0.0,0.377,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1889,stop_sequence_approx,2.267,1.197,0.0,0.423,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1890,stop_sequence_approx,18.268,1.262,0.0111,0.553,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1891,stop_sequence_approx,18.268,1.267,0.0,0.553,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1892,stop_sequence_approx,10.329,1.17,0.0,0.553,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1893,stop_sequence_approx,9.951,1.192,0.0196,0.553,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1894,stop_sequence_approx,6.705,1.411,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1895,stop_sequence_approx,6.705,1.411,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1896,stop_sequence_approx,13.354,1.226,0.0156,0.583,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1897,stop_sequence_approx,13.354,1.325,0.0469,0.583,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1898,stop_sequence_approx,1.473,1.205,0.0,0.368,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1899,stop_sequence_approx,1.473,1.423,0.0,0.368,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1900,stop_sequence_approx,2.11,1.792,0.0,0.436,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1901,stop_sequence_approx,2.11,1.598,0.0,0.35,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1902,stop_sequence_approx,9.667,1.138,0.0,0.431,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1903,stop_sequence_approx,9.844,1.15,0.0,0.81,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1904,stop_sequence_approx,4.843,1.281,0.0,0.376,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1905,stop_sequence_approx,4.875,1.229,0.0,0.345,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1906,stop_sequence_approx,11.699,1.157,0.0,0.479,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1907,stop_sequence_approx,11.699,1.162,0.0,0.673,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1908,stop_sequence_approx,4.788,1.114,0.0,0.342,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1909,stop_sequence_approx,4.788,1.229,0.0,0.658,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1910,stop_sequence_approx,13.92,1.281,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1911,stop_sequence_approx,14.03,1.279,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1912,stop_sequence_approx,12.589,1.107,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1913,stop_sequence_approx,12.589,1.107,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1914,stop_sequence_approx,4.915,1.027,0.0,0.354,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1915,stop_sequence_approx,4.915,1.027,0.0,0.354,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1916,stop_sequence_approx,2.527,1.181,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1917,stop_sequence_approx,2.527,1.181,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1918,stop_sequence_approx,4.309,1.282,0.0556,0.578,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1919,stop_sequence_approx,4.309,1.208,0.0,0.658,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1920,stop_sequence_approx,1.523,1.468,0.0,0.442,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1922,stop_sequence_approx,3.123,1.791,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1923,stop_sequence_approx,3.123,1.178,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1924,stop_sequence_approx,3.653,1.024,0.0,0.616,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1925,stop_sequence_approx,3.653,1.024,0.0,0.616,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1926,stop_sequence_approx,2.965,1.318,0.0,0.402,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1928,stop_sequence_approx,3.064,1.551,0.0,0.53,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1929,stop_sequence_approx,3.064,1.698,0.0,0.433,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1930,stop_sequence_approx,3.037,1.264,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1931,stop_sequence_approx,3.037,1.264,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1932,stop_sequence_approx,2.274,1.599,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1933,stop_sequence_approx,2.274,1.599,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1934,stop_sequence_approx,0.771,6.539,0.0,0.318,True,False,41.0,D,ordered-stop planning approximation | extreme detour ratio,True,DERIVED
LTFRB_PUJ1935,stop_sequence_approx,0.771,6.982,0.0,0.575,True,False,41.0,D,ordered-stop planning approximation | extreme detour ratio,True,DERIVED
LTFRB_PUJ1936,stop_sequence_approx,16.398,1.373,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1937,stop_sequence_approx,16.398,1.4,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1940,stop_sequence_approx,14.509,1.399,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1941,stop_sequence_approx,14.509,1.396,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1942,stop_sequence_approx,6.715,1.425,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1943,stop_sequence_approx,6.715,1.559,0.0,0.524,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1944,stop_sequence_approx,15.77,1.384,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1947,stop_sequence_approx,4.56,1.489,0.0,0.498,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1948,stop_sequence_approx,2.278,1.018,0.0,0.524,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1949,stop_sequence_approx,2.278,1.27,0.0,0.456,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1950,stop_sequence_approx,1.159,2.748,0.0,0.33,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ1951,stop_sequence_approx,1.159,3.259,0.0476,0.33,True,True,41.0,D,ordered-stop planning approximation | high detour ratio | self-intersection detected,True,DERIVED
LTFRB_PUJ1952,stop_sequence_approx,0.967,1.27,0.0,0.33,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1953,stop_sequence_approx,0.772,1.334,0.0,0.33,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1954,stop_sequence_approx,2.233,1.135,0.0,0.522,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1955,stop_sequence_approx,2.233,1.947,0.0526,0.768,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ1956,stop_sequence_approx,3.756,1.77,0.0,0.67,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1957,stop_sequence_approx,3.337,1.708,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1958,stop_sequence_approx,4.248,1.125,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1959,stop_sequence_approx,4.191,1.332,0.0,0.749,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1960,stop_sequence_approx,1.204,1.242,0.0,0.325,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1961,stop_sequence_approx,1.204,1.077,0.0,0.558,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1962,stop_sequence_approx,1.402,1.305,0.0,0.325,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1963,stop_sequence_approx,0.737,1.003,0.0,0.253,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1964,stop_sequence_approx,5.632,1.092,0.0,0.423,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1965,stop_sequence_approx,5.632,1.088,0.0,0.943,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1966,stop_sequence_approx,5.927,1.158,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1967,stop_sequence_approx,5.927,1.122,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1968,stop_sequence_approx,1.542,1.131,0.0,0.488,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1969,stop_sequence_approx,1.542,1.243,0.0,0.438,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ1970,stop_sequence_approx,2.272,1.438,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1971,stop_sequence_approx,2.272,1.438,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1972,stop_sequence_approx,2.323,1.133,0.0,0.414,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1973,stop_sequence_approx,2.323,1.717,0.0,0.38,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1974,stop_sequence_approx,8.932,1.114,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1975,stop_sequence_approx,8.841,1.197,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1978,stop_sequence_approx,5.098,1.216,0.0,0.405,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1979,stop_sequence_approx,5.098,1.202,0.0,0.411,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1980,stop_sequence_approx,3.223,1.094,0.0,0.297,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1981,stop_sequence_approx,3.223,1.062,0.0,0.411,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1982,stop_sequence_approx,12.784,1.402,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1983,stop_sequence_approx,12.846,1.521,0.0,0.524,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1984,stop_sequence_approx,9.713,1.269,0.0,0.456,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1985,stop_sequence_approx,9.713,1.324,0.0,0.524,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1986,stop_sequence_approx,5.303,1.033,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1987,stop_sequence_approx,5.303,1.033,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1988,stop_sequence_approx,10.066,1.405,0.0,0.472,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1989,stop_sequence_approx,10.066,1.502,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1990,stop_sequence_approx,7.854,1.351,0.0,0.38,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1991,stop_sequence_approx,7.854,1.367,0.0,0.377,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1992,stop_sequence_approx,8.679,1.125,0.0,1.429,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1993,stop_sequence_approx,8.679,1.1,0.0,1.429,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1994,stop_sequence_approx,9.221,1.344,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1995,stop_sequence_approx,9.392,1.41,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1996,stop_sequence_approx,8.116,1.115,0.0,0.853,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ1999,stop_sequence_approx,7.507,1.128,0.0,0.374,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2000,stop_sequence_approx,14.348,1.112,0.0,0.44,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2001,stop_sequence_approx,14.348,1.118,0.0,0.44,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2002,stop_sequence_approx,15.702,1.389,0.0,0.44,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2003,stop_sequence_approx,14.014,1.395,0.0,0.656,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2004,stop_sequence_approx,4.104,1.989,0.0,0.351,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2005,stop_sequence_approx,4.104,1.812,0.0,0.351,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2006,stop_sequence_approx,4.104,1.83,0.0,0.418,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2008,stop_sequence_approx,2.931,1.062,0.0,1.566,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2009,stop_sequence_approx,2.931,1.062,0.0,1.566,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2010,stop_sequence_approx,8.992,1.331,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2011,stop_sequence_approx,8.992,1.411,0.0161,0.448,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2012,stop_sequence_approx,2.247,2.41,0.0,0.325,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2013,stop_sequence_approx,2.247,1.255,0.0,0.288,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2014,stop_sequence_approx,11.892,1.425,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2015,stop_sequence_approx,11.892,1.524,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2016,stop_sequence_approx,4.155,1.394,0.0,0.328,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2017,stop_sequence_approx,4.155,1.363,0.0,0.328,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2018,stop_sequence_approx,2.407,2.08,0.0,0.335,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2019,stop_sequence_approx,2.407,1.785,0.0,0.335,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2020,stop_sequence_approx,8.214,1.649,0.02,0.647,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2021,stop_sequence_approx,8.214,1.456,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2022,stop_sequence_approx,8.066,1.078,0.0,0.687,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2023,stop_sequence_approx,8.085,1.245,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2024,stop_sequence_approx,7.561,1.158,0.0,0.415,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
