route_id,route_long_name,corridor_type_label,phase1_selected,daily_vkt,fleet_size_proxy,charger_count_proxy,vehicle_capex_proxy_php,charger_capex_proxy_php,total_capex_proxy_php,fleet_proxy_claim_status,vehicle_cost_claim_status,charger_cost_claim_status,financing_claim_status,feasibility_source_ids,feasibility_method_version
LTFRB_PUJ2123,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,Dense Urban Trunk,False,11329.14,95,5,237500000.0,2500000.0,240000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2559,Monumento Malolos,Dense Urban Trunk,False,22908.18,191,10,477500000.0,5000000.0,482500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2560,Monumento Malolos,Dense Urban Trunk,False,22908.18,191,10,477500000.0,5000000.0,482500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1660,T.M. Kalaw - West Ave. via Quiapo,Dense Urban Trunk,False,10796.7,90,5,225000000.0,2500000.0,227500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1080,Baclaran - Dapitan via Mabini,Dense Urban Trunk,False,12224.7,102,6,255000000.0,3000000.0,258000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1264,Divisoria - Malinta via J.A. Santos,Dense Urban Trunk,False,11755.5,98,5,245000000.0,2500000.0,247500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1272,Divisoria - Navotas via H. Lopez,Dense Urban Trunk,False,8848.5,74,4,185000000.0,2000000.0,187000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2105,ARROCEROS - CUBAO YALE,Dense Urban Trunk,False,8886.24,75,4,187500000.0,2000000.0,189500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2106,ARROCEROS - CUBAO YALE,Dense Urban Trunk,False,8886.24,75,4,187500000.0,2000000.0,189500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1360,Guadalupe Mkt. - L. Guinto via P. Gil,High-Stop-Density Core,False,10548.84,88,5,220000000.0,2500000.0,222500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2541,Malinta Recto via F Huertas,Dense Urban Trunk,False,11995.2,100,5,250000000.0,2500000.0,252500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2198,CUBAO DIVISORIA,High-Stop-Density Core,False,8476.2,71,4,177500000.0,2000000.0,179500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2491,Binangonan-Rosario,Dense Urban Trunk,False,17452.2,146,8,365000000.0,4000000.0,369000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2050,BLUMENTRITT - PASAY RTDA via MABINI,Dense Urban Trunk,False,10685.52,90,5,225000000.0,2500000.0,227500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2381,Pasay RTDA Monumento via Taft Ave JA Santos,Dense Urban Trunk,False,9772.62,82,5,205000000.0,2500000.0,207500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1077,"Baclaran - Blumentritt via Mabini, Sta. Cruz",Dense Urban Trunk,False,10659.0,89,5,222500000.0,2500000.0,225000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2300,Bicutan Pasay RTDA,Dense Urban Trunk,False,11604.54,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1041,Almanza ( Las Piñas ) - Baclaran,Dense Urban Trunk,False,15120.48,127,7,317500000.0,3500000.0,321000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2500,Escolta-MCU via GDelMundo,Dense Urban Trunk,False,11081.28,93,5,232500000.0,2500000.0,235000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1023,Alabang - FTI via South Super Highway,Dense Urban Trunk,False,11571.9,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2332,Karuhatan Sta Cruz via Fuentes,Dense Urban Trunk,False,12014.58,101,6,252500000.0,3000000.0,255500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2531,Malinta-Sta Cruz,Dense Urban Trunk,False,12014.58,101,6,252500000.0,3000000.0,255500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2221,Kamuning Remedios v Guinto,Dense Urban Trunk,False,10096.98,85,5,212500000.0,2500000.0,215000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1862,PROJ 4 (AURORA) - MORAYTA RECTO,High-Stop-Density Core,False,8241.6,69,4,172500000.0,2000000.0,174500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1834,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,Dense Urban Trunk,False,11483.16,96,5,240000000.0,2500000.0,242500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2223,KAMUNING PIER SOUTH via RODRIGUEZ,Dense Urban Trunk,False,10021.5,84,5,210000000.0,2500000.0,212500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2331,Karuhatan Sta Cruz via Fuentes,Dense Urban Trunk,False,11974.8,100,5,250000000.0,2500000.0,252500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2605,Arroceros Proj 6 via Quezon Ave,Dense Urban Trunk,False,9883.8,83,5,207500000.0,2500000.0,210000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2205,EDSA Shaw Angono,Dense Urban Trunk,False,18715.98,156,8,390000000.0,4000000.0,394000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1500,Novaliches - Tala via Quirino,Dense Urban Trunk,False,13282.44,111,6,277500000.0,3000000.0,280500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2124,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,Dense Urban Trunk,False,11402.58,96,5,240000000.0,2500000.0,242500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1333,Monumento - Pier South via Rizal Ave.,Dense Urban Trunk,False,10686.54,90,5,225000000.0,2500000.0,227500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1715,MONUMENTO-PIER,Dense Urban Trunk,False,9216.72,77,4,192500000.0,2000000.0,194500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1284,Divisoria - San Juan,High-Stop-Density Core,False,7678.559999999999,64,4,160000000.0,2000000.0,162000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1285,Divisoria - San Juan,High-Stop-Density Core,False,7678.559999999999,64,4,160000000.0,2000000.0,162000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1083,Baclaran - Moonwalk via Quirino,Dense Urban Trunk,False,14540.1,122,7,305000000.0,3500000.0,308500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1684,PHILCOA - PIER SOUTH,Dense Urban Trunk,False,13906.68,116,6,290000000.0,3000000.0,293000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2606,Arroceros Proj 6 via Quezon Ave,Dense Urban Trunk,False,9673.68,81,5,202500000.0,2500000.0,205000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2049,BLUMENTRITT - PASAY RTDA via MABINI,Dense Urban Trunk,False,10273.44,86,5,215000000.0,2500000.0,217500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1084,Baclaran - Moonwalk via Quirino,Dense Urban Trunk,False,14739.0,123,7,307500000.0,3500000.0,311000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1379,"Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda",Dense Urban Trunk,False,14624.759999999998,122,7,305000000.0,3500000.0,308500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2595,Taytay-Rosario,Dense Urban Trunk,False,16245.54,136,7,340000000.0,3500000.0,343500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2596,Taytay-Rosario,Dense Urban Trunk,False,16244.52,136,7,340000000.0,3500000.0,343500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1201,Cainta Junction - Cubao via Ortigas Ave. Ext.,Dense Urban Trunk,False,14426.88,121,7,302500000.0,3500000.0,306000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1532,Philcoa - T.M. Kalaw via Quezon Ave.,Dense Urban Trunk,False,13740.42,115,6,287500000.0,3000000.0,290500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2456,Alabang Baclaran via Coastal,Dense Urban Trunk,False,16241.46,136,7,340000000.0,3500000.0,343500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2529,Malinta-Rizal Ave via Banal,Dense Urban Trunk,False,11621.88,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1477,Monumento - Sto. Nino via Expressway,Dense Urban Trunk,False,16628.04,139,7,347500000.0,3500000.0,351000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1074,"Baclaran - Blumentritt via Mabini, Quiapo",Dense Urban Trunk,False,11210.82,94,5,235000000.0,2500000.0,237500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1473,Monumento - Paco (Obando) via M.H. del Pilar,Dense Urban Trunk,False,14424.84,121,7,302500000.0,3500000.0,306000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2133,ALABANG - CALAMBA via EXPRESSWAY,Dense Urban Trunk,False,19285.14,161,9,402500000.0,4500000.0,407000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2310,Boni Pinatubo StopnShop via Pinagtipunan,High-Stop-Density Core,False,7020.66,59,3,147500000.0,1500000.0,149000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2368,Novaliches Grotto (SJDM),Dense Urban Trunk,False,13072.320000000002,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1472,Monumento - Paco (Obando) via M.H. del Pilar,Dense Urban Trunk,False,14386.08,120,6,300000000.0,3000000.0,303000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1150,Bicutan (Taguig) - Pasig (TP) via Pateros,Dense Urban Trunk,False,10813.02,91,5,227500000.0,2500000.0,230000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1275,Divisoria - Pasay RTDA. Via L. Guinto,Dense Urban Trunk,False,9223.86,77,4,192500000.0,2000000.0,194500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1195,Boni/Pinatubo - Stop & Shop,High-Stop-Density Core,False,6931.92,58,3,145000000.0,1500000.0,146500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1278,Divisoria - Punta via Sta. Mesa,High-Stop-Density Core,False,8181.420000000001,69,4,172500000.0,2000000.0,174500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1876,NOVA-TALA,Dense Urban Trunk,False,12821.4,107,6,267500000.0,3000000.0,270500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1205,Calumpang - Stop & Shop via Aurora Blvd.,Dense Urban Trunk,False,12625.56,106,6,265000000.0,3000000.0,268000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2279,Arroceros Pagasa via Espana QAve,Dense Urban Trunk,False,9597.18,80,4,200000000.0,2000000.0,202000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1151,Bicutan (Taguig) - Pasig (TP) via Pateros,Dense Urban Trunk,False,10712.04,90,5,225000000.0,2500000.0,227500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1262,Divisoria - Libertad via Mabini,Dense Urban Trunk,False,10178.58,85,5,212500000.0,2500000.0,215000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1517,Pantranco - Proj. 8 via Roosevelt,High-Stop-Density Core,False,7194.06,60,3,150000000.0,1500000.0,151500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1501,Novaliches - Tala via Quirino,Dense Urban Trunk,False,11862.6,99,5,247500000.0,2500000.0,250000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1141,Balintawak - Novaliches via Quirino Hi-way,Dense Urban Trunk,False,9042.3,76,4,190000000.0,2000000.0,192000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2397,Proj 6 Recto via Espana QAve,Dense Urban Trunk,False,10502.94,88,5,220000000.0,2500000.0,222500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1194,Boni/Pinatubo - Stop & Shop,High-Stop-Density Core,False,6857.46,58,3,145000000.0,1500000.0,146500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1279,Divisoria - Punta via Sta. Mesa,High-Stop-Density Core,False,8107.98,68,4,170000000.0,2000000.0,172000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1354,Frisco - Pier South via Sta. Cruz,Dense Urban Trunk,False,9862.38,83,5,207500000.0,2500000.0,210000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1233,Cubao - Recto via Espana,High-Stop-Density Core,False,7871.339999999999,66,4,165000000.0,2000000.0,167000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2597,Angono EDSA Shaw Blvd,Dense Urban Trunk,False,17903.04,150,8,375000000.0,4000000.0,379000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2156,L GUINTO - MAKATI via SAN ANDRES,High-Stop-Density Core,False,8906.64,75,4,187500000.0,2000000.0,189500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2190,COMMONWEALTH MARKET STA LUCIA Q PLAZA,Dense Urban Trunk,False,10630.44,89,5,222500000.0,2500000.0,225000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2297,Balintawak Novaliches via Quirino highway,Dense Urban Trunk,False,8783.220000000001,74,4,185000000.0,2000000.0,187000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1533,Philcoa - T.M. Kalaw via Quezon Ave.,Dense Urban Trunk,False,13362.0,112,6,280000000.0,3000000.0,283000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2480,BBB Tullahan Recto via F Huertas Oroqueta,Dense Urban Trunk,False,9895.02,83,5,207500000.0,2500000.0,210000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2530,Malinta-Sta Cruz,Dense Urban Trunk,False,11410.74,96,5,240000000.0,2500000.0,242500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2599,Arroceros Frisco,High-Stop-Density Core,False,8983.140000000001,75,4,187500000.0,2000000.0,189500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2042,BLUMENTRITT - PUC,High-Stop-Density Core,False,8060.04,68,4,170000000.0,2000000.0,172000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2586,Pasig-Taytay,Dense Urban Trunk,False,11215.92,94,5,235000000.0,2500000.0,237500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1171,"Blumentritt - Libertad via Sta. Cruz, Mabini",Dense Urban Trunk,False,10096.98,85,5,212500000.0,2500000.0,215000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2271,YALE CM RECTO,High-Stop-Density Core,False,7731.6,65,4,162500000.0,2000000.0,164500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2172,Balintawak De la Costa,Dense Urban Trunk,False,9044.34,76,4,190000000.0,2000000.0,192000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2309,Boni Pinatubo StopnShop via Pinagtipunan,High-Stop-Density Core,False,6552.4800000000005,55,3,137500000.0,1500000.0,139000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1274,Divisoria - Pasay RTDA. Via L. Guinto,Dense Urban Trunk,False,8784.24,74,4,185000000.0,2000000.0,187000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1334,Espana Rotonda - Proj. 2 & 3 via Timog,High-Stop-Density Core,False,10327.5,87,5,217500000.0,2500000.0,220000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2089,BACLARAN - ALABANG via N AQUINO AVE,Dense Urban Trunk,False,18799.620000000003,157,8,392500000.0,4000000.0,396500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1021,"Alabang - GMA via South Expressway, Carmona Exit",Dense Urban Trunk,False,20522.4,172,9,430000000.0,4500000.0,434500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1686,PASIGPALENGKE-TIPASTAGUIGVI PATEROS,High-Stop-Density Core,False,8052.9,68,4,170000000.0,2000000.0,172000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1966,DIVISORIA - SAN JUAN via CM RECTO,High-Stop-Density Core,False,6998.219999999999,59,3,147500000.0,1500000.0,149000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1066,Baclaran - Bacoor,Dense Urban Trunk,False,12048.24,101,6,252500000.0,3000000.0,255500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1332,Monumento - Pier South via Rizal Ave.,Dense Urban Trunk,False,9301.38,78,4,195000000.0,2000000.0,197000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1516,Pantranco - Proj. 8 via Roosevelt,High-Stop-Density Core,False,7347.06,62,4,155000000.0,2000000.0,157000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2528,Malinta-Rizal Ave via Banal,Dense Urban Trunk,False,11156.76,93,5,232500000.0,2500000.0,235000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2055,BLUMENTRITT - LIBERTAD via MABINI,High-Stop-Density Core,False,9119.820000000002,76,4,190000000.0,2000000.0,192000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2601,Arroceros Philcoa via Quezon Ave,Dense Urban Trunk,False,11371.98,95,5,237500000.0,2500000.0,240000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1378,"Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda",Dense Urban Trunk,False,13764.9,115,6,287500000.0,3000000.0,290500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2041,BLUMENTRITT - PUC,High-Stop-Density Core,False,7712.22,65,4,162500000.0,2000000.0,164500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2467,Angono Rosario,Dense Urban Trunk,False,15221.46,127,7,317500000.0,3500000.0,321000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1967,DIVISORIA - SAN JUAN via CM RECTO,High-Stop-Density Core,False,6783.0,57,3,142500000.0,1500000.0,144000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1335,Espana Rotonda - Proj. 2 & 3 via Timog,High-Stop-Density Core,False,10032.72,84,5,210000000.0,2500000.0,212500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1085,Baclaran - P. Campa via L. Guinto,Dense Urban Trunk,False,9661.44,81,5,202500000.0,2500000.0,205000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1595,T.M. Kalaw - Balara via Katipunan,Dense Urban Trunk,False,12481.74,105,6,262500000.0,3000000.0,265500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
