route_id,historic_daily_vehicle_km_proxy,ml_service_intensity_prediction,ml_model_version,ml_model_meaningful_vs_baseline,daily_vkt,service_intensity_source,service_intensity_claim_status,ml_service_intensity_used,electrified_vkt_low,diesel_liters_avoided_low,electricity_kwh_day_low,baseline_co2e_kg_day_low,grid_co2e_kg_day_low,net_co2e_avoided_kg_day_low,net_co2e_avoided_t_year_low,electrified_vkt_base,diesel_liters_avoided_base,electricity_kwh_day_base,baseline_co2e_kg_day_base,grid_co2e_kg_day_base,net_co2e_avoided_kg_day_base,net_co2e_avoided_t_year_base,electrified_vkt_high,diesel_liters_avoided_high,electricity_kwh_day_high,baseline_co2e_kg_day_high,grid_co2e_kg_day_high,net_co2e_avoided_kg_day_high,net_co2e_avoided_t_year_high,climate_impact_score,climate_assumption_set,impact_is_scenario_not_measurement,climate_claim_status,climate_source_ids,grid_kgco2e_per_kwh_current,grid_kgco2e_per_kwh_low,grid_kgco2e_per_kwh_base,grid_kgco2e_per_kwh_high,operating_days_per_year,electrification_share_low,electrification_share_base,electrification_share_high
LTFRB_PUJ2474,4066.74,4132.428,service-v1-266e0b1d,True,4066.74,historic_gtfs_service_activity_proxy,DERIVED,False,1220.022,203.337,1423.359,544.943,1022.114,-477.171,-143.151,2033.37,406.674,1694.475,1089.886,931.961,157.925,47.378,2846.718,711.68,1739.661,1907.301,608.881,1298.42,389.526,11.54,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2475,4086.12,4048.717,service-v1-266e0b1d,True,4086.12,historic_gtfs_service_activity_proxy,DERIVED,False,1225.836,204.306,1430.142,547.54,1026.985,-479.445,-143.833,2043.06,408.612,1702.55,1095.08,936.402,158.678,47.603,2860.284,715.071,1747.951,1916.39,611.783,1304.607,391.382,11.61,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2476,13625.16,13586.846,service-v1-266e0b1d,True,13625.16,historic_gtfs_service_activity_proxy,DERIVED,False,4087.548,681.258,4768.806,1825.771,3424.48,-1598.708,-479.612,6812.58,1362.516,5677.15,3651.543,3122.432,529.11,158.733,9537.612,2384.403,5828.541,6390.2,2039.989,4350.211,1305.063,41.64,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2477,13625.16,13578.021,service-v1-266e0b1d,True,13625.16,historic_gtfs_service_activity_proxy,DERIVED,False,4087.548,681.258,4768.806,1825.771,3424.48,-1598.708,-479.612,6812.58,1362.516,5677.15,3651.543,3122.432,529.11,158.733,9537.612,2384.403,5828.541,6390.2,2039.989,4350.211,1305.063,41.64,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2480,9895.02,9789.645,service-v1-266e0b1d,True,9895.02,historic_gtfs_service_activity_proxy,DERIVED,False,2968.506,494.751,3463.257,1325.933,2486.965,-1161.032,-348.31,4947.51,989.502,4122.925,2651.865,2267.609,384.257,115.277,6926.514,1731.628,4232.87,4640.764,1481.504,3159.26,947.778,29.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2481,8103.900000000001,8107.266,service-v1-266e0b1d,True,8103.900000000001,historic_gtfs_service_activity_proxy,DERIVED,False,2431.17,405.195,2836.365,1085.923,2036.794,-950.871,-285.261,4051.95,810.39,3376.625,2171.845,1857.144,314.701,94.41,5672.73,1418.183,3466.668,3800.729,1213.334,2587.395,776.219,24.25,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2482,8730.179999999998,8910.531,service-v1-266e0b1d,True,8730.179999999998,historic_gtfs_service_activity_proxy,DERIVED,False,2619.054,436.509,3055.563,1169.844,2194.2,-1024.356,-307.307,4365.09,873.018,3637.575,2339.688,2000.666,339.022,101.707,6111.126,1527.781,3734.577,4094.454,1307.102,2787.352,836.206,26.23,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2483,8623.08,8845.046,service-v1-266e0b1d,True,8623.08,historic_gtfs_service_activity_proxy,DERIVED,False,2586.924,431.154,3018.078,1155.493,2167.282,-1011.789,-303.537,4311.54,862.308,3592.95,2310.985,1976.123,334.863,100.459,6036.156,1509.039,3688.762,4044.225,1291.067,2753.158,825.947,25.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2484,20842.68,21021.447,service-v1-266e0b1d,True,20842.68,historic_gtfs_service_activity_proxy,DERIVED,False,6252.804,1042.134,7294.938,2792.919,5238.495,-2445.576,-733.673,10421.34,2084.268,8684.45,5585.838,4776.448,809.391,242.817,14589.876,3647.469,8916.035,9775.217,3120.612,6654.605,1996.381,64.36,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2485,21076.26,21167.022,service-v1-266e0b1d,True,21076.26,historic_gtfs_service_activity_proxy,DERIVED,False,6322.878,1053.813,7376.691,2824.219,5297.202,-2472.983,-741.895,10538.13,2107.626,8781.775,5648.438,4829.976,818.461,245.538,14753.382,3688.345,9015.956,9884.766,3155.584,6729.181,2018.754,65.1,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2486,12968.28,12940.267,service-v1-266e0b1d,True,12968.28,historic_gtfs_service_activity_proxy,DERIVED,False,3890.484,648.414,4538.898,1737.75,3259.383,-1521.633,-456.49,6484.14,1296.828,5403.45,3475.499,2971.898,503.602,151.08,9077.796,2269.449,5547.542,6082.123,1941.64,4140.484,1242.145,39.57,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2487,13440.54,13394.964,service-v1-266e0b1d,True,13440.54,historic_gtfs_service_activity_proxy,DERIVED,False,4032.162,672.027,4704.189,1801.032,3378.078,-1577.046,-473.114,6720.27,1344.054,5600.225,3602.065,3080.124,521.941,156.582,9408.378,2352.094,5749.564,6303.613,2012.348,4291.266,1287.38,41.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2488,16847.34,16869.426,service-v1-266e0b1d,True,16847.34,historic_gtfs_service_activity_proxy,DERIVED,False,5054.202,842.367,5896.569,2257.544,4234.326,-1976.783,-593.035,8423.67,1684.734,7019.725,4515.087,3860.849,654.238,196.272,11793.138,2948.284,7206.918,7901.402,2522.421,5378.981,1613.694,51.78,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2489,22655.22,22923.726,service-v1-266e0b1d,True,22655.22,historic_gtfs_service_activity_proxy,DERIVED,False,6796.566,1132.761,7929.327,3035.799,5694.05,-2658.25,-797.475,11327.61,2265.522,9439.675,6071.599,5191.821,879.778,263.933,15858.654,3964.664,9691.4,10625.298,3391.99,7233.308,2169.992,70.07,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2490,16563.780000000002,16434.037,service-v1-266e0b1d,True,16563.780000000002,historic_gtfs_service_activity_proxy,DERIVED,False,4969.134,828.189,5797.323,2219.547,4163.058,-1943.511,-583.053,8281.89,1656.378,6901.575,4439.093,3795.866,643.227,192.968,11594.646,2898.662,7085.617,7768.413,2479.966,5288.447,1586.534,50.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2491,17452.2,17673.89,service-v1-266e0b1d,True,17452.2,historic_gtfs_service_activity_proxy,DERIVED,False,5235.66,872.61,6108.27,2338.595,4386.349,-2047.754,-614.326,8726.1,1745.22,7271.75,4677.19,3999.463,677.727,203.318,12216.54,3054.135,7465.663,8185.082,2612.982,5572.1,1671.63,53.69,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2492,20772.3,20872.568,service-v1-266e0b1d,True,20772.3,historic_gtfs_service_activity_proxy,DERIVED,False,6231.69,1038.615,7270.305,2783.488,5220.806,-2437.318,-731.195,10386.15,2077.23,8655.125,5566.976,4760.319,806.658,241.997,14540.61,3635.152,8885.928,9742.209,3110.075,6632.134,1989.64,64.14,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2493,22127.88,22144.243,service-v1-266e0b1d,True,22127.88,historic_gtfs_service_activity_proxy,DERIVED,False,6638.364,1106.394,7744.758,2965.136,5561.511,-2596.375,-778.912,11063.94,2212.788,9219.95,5930.272,5070.972,859.299,257.79,15489.516,3872.379,9465.815,10377.976,3313.035,7064.94,2119.482,68.41,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2494,10163.28,10137.6,service-v1-266e0b1d,True,10163.28,historic_gtfs_service_activity_proxy,DERIVED,False,3048.984,508.164,3557.148,1361.88,2554.388,-1192.508,-357.753,5081.64,1016.328,4234.7,2723.759,2329.085,394.674,118.402,7114.296,1778.574,4347.625,4766.578,1521.669,3244.909,973.473,30.74,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2495,10162.259999999998,10174.026,service-v1-266e0b1d,True,10162.259999999998,historic_gtfs_service_activity_proxy,DERIVED,False,3048.678,508.113,3556.791,1361.743,2554.132,-1192.389,-357.717,5081.13,1016.226,4234.275,2723.486,2328.851,394.634,118.39,7113.582,1778.395,4347.189,4766.1,1521.516,3244.584,973.375,30.74,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2496,11699.4,11658.988,service-v1-266e0b1d,True,11699.4,historic_gtfs_service_activity_proxy,DERIVED,False,3509.82,584.97,4094.79,1567.72,2940.469,-1372.749,-411.825,5849.7,1169.94,4874.75,3135.439,2681.112,454.327,136.298,8189.58,2047.395,5004.743,5487.019,1751.66,3735.358,1120.608,35.57,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2497,10436.64,10412.082,service-v1-266e0b1d,True,10436.64,historic_gtfs_service_activity_proxy,DERIVED,False,3130.992,521.832,3652.824,1398.51,2623.093,-1224.583,-367.375,5218.32,1043.664,4348.6,2797.02,2391.73,405.29,121.587,7305.648,1826.412,4464.563,4894.784,1562.597,3332.187,999.656,31.6,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2498,7421.519999999999,7453.319,service-v1-266e0b1d,True,7421.519999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2226.456,371.076,2597.532,994.484,1865.288,-870.804,-261.241,3710.76,742.152,3092.3,1988.967,1700.765,288.202,86.461,5195.064,1298.766,3174.761,3480.693,1111.166,2369.526,710.858,22.11,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2499,8187.539999999999,8119.396,service-v1-266e0b1d,True,8187.539999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2456.262,409.377,2865.639,1097.13,2057.815,-960.685,-288.206,4093.77,818.754,3411.475,2194.261,1876.311,317.949,95.385,5731.278,1432.819,3502.448,3839.956,1225.857,2614.1,784.23,24.52,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2500,11081.28,10880.277,service-v1-266e0b1d,True,11081.28,historic_gtfs_service_activity_proxy,DERIVED,False,3324.384,554.064,3878.448,1484.892,2785.114,-1300.222,-390.067,5540.64,1108.128,4617.2,2969.783,2539.46,430.323,129.097,7756.896,1939.224,4740.325,5197.12,1659.114,3538.006,1061.402,33.63,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2501,9899.1,9910.291,service-v1-266e0b1d,True,9899.1,historic_gtfs_service_activity_proxy,DERIVED,False,2969.73,494.955,3464.685,1326.479,2487.99,-1161.511,-348.453,4949.55,989.91,4124.625,2652.959,2268.544,384.415,115.325,6929.37,1732.342,4234.615,4642.678,1482.115,3160.563,948.169,29.91,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2502,4541.04,4549.588,service-v1-266e0b1d,True,4541.04,historic_gtfs_service_activity_proxy,DERIVED,False,1362.312,227.052,1589.364,608.499,1141.322,-532.823,-159.847,2270.52,454.104,1892.1,1216.999,1040.655,176.344,52.903,3178.728,794.682,1942.556,2129.748,679.895,1449.853,434.956,13.04,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2503,5524.320000000001,5403.522,service-v1-266e0b1d,True,5524.320000000001,historic_gtfs_service_activity_proxy,DERIVED,False,1657.296,276.216,1933.512,740.259,1388.455,-648.196,-194.459,2762.16,552.432,2301.8,1480.518,1265.99,214.528,64.358,3867.024,966.756,2363.181,2590.906,827.113,1763.793,529.138,16.13,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2504,12357.3,12352.05,service-v1-266e0b1d,True,12357.3,historic_gtfs_service_activity_proxy,DERIVED,False,3707.19,617.865,4325.055,1655.878,3105.822,-1449.944,-434.983,6178.65,1235.73,5148.875,3311.756,2831.881,479.875,143.963,8650.11,2162.527,5286.178,5795.574,1850.162,3945.411,1183.623,37.65,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2505,12231.84,12185.288,service-v1-266e0b1d,True,12231.84,historic_gtfs_service_activity_proxy,DERIVED,False,3669.552,611.592,4281.144,1639.067,3074.29,-1435.223,-430.567,6115.92,1223.184,5096.6,3278.133,2803.13,475.003,142.501,8562.288,2140.572,5232.509,5736.733,1831.378,3905.355,1171.606,37.25,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2506,1934.94,1973.942,service-v1-266e0b1d,True,1934.94,historic_gtfs_service_activity_proxy,DERIVED,False,580.482,96.747,677.229,259.282,486.318,-227.036,-68.111,967.47,193.494,806.225,518.564,443.424,75.14,22.542,1354.458,338.614,827.724,907.487,289.704,617.783,185.335,4.83,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2507,1973.7,1950.546,service-v1-266e0b1d,True,1973.7,historic_gtfs_service_activity_proxy,DERIVED,False,592.11,98.685,690.795,264.476,496.06,-231.584,-69.475,986.85,197.37,822.375,528.952,452.306,76.645,22.994,1381.59,345.398,844.305,925.665,295.507,630.159,189.048,4.96,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2508,12195.12,12079.349,service-v1-266e0b1d,True,12195.12,historic_gtfs_service_activity_proxy,DERIVED,False,3658.536,609.756,4268.292,1634.146,3065.06,-1430.914,-429.274,6097.56,1219.512,5081.3,3268.292,2794.715,473.577,142.073,8536.584,2134.146,5216.801,5719.511,1825.88,3893.631,1168.089,37.14,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2509,12181.86,12314.567,service-v1-266e0b1d,True,12181.86,historic_gtfs_service_activity_proxy,DERIVED,False,3654.558,609.093,4263.651,1632.369,3061.728,-1429.359,-428.808,6090.93,1218.186,5075.775,3264.738,2791.676,473.062,141.919,8527.302,2131.826,5211.129,5713.292,1823.895,3889.397,1166.819,37.09,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2510,677.2800000000001,693.795,service-v1-266e0b1d,True,677.2800000000001,historic_gtfs_service_activity_proxy,DERIVED,False,203.184,33.864,237.048,90.756,170.224,-79.469,-23.841,338.64,67.728,282.2,181.511,155.21,26.301,7.89,474.096,118.524,289.725,317.644,101.404,216.24,64.872,0.87,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2511,1741.14,1743.145,service-v1-266e0b1d,True,1741.14,historic_gtfs_service_activity_proxy,DERIVED,False,522.342,87.057,609.399,233.313,437.609,-204.297,-61.289,870.57,174.114,725.475,466.626,399.011,67.614,20.284,1218.798,304.7,744.821,816.595,260.687,555.907,166.772,4.22,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2512,3257.88,3306.903,service-v1-266e0b1d,True,3257.88,historic_gtfs_service_activity_proxy,DERIVED,False,977.364,162.894,1140.258,436.556,818.819,-382.263,-114.679,1628.94,325.788,1357.45,873.112,746.598,126.514,37.954,2280.516,570.129,1393.649,1527.946,487.777,1040.169,312.051,9.0,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2513,4120.8,4134.731,service-v1-266e0b1d,True,4120.8,historic_gtfs_service_activity_proxy,DERIVED,False,1236.24,206.04,1442.28,552.187,1035.701,-483.514,-145.054,2060.4,412.08,1717.0,1104.374,944.35,160.024,48.007,2884.56,721.14,1762.787,1932.655,616.975,1315.68,394.704,11.71,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2514,3822.96,3951.68,service-v1-266e0b1d,True,3822.96,historic_gtfs_service_activity_proxy,DERIVED,False,1146.888,191.148,1338.036,512.277,960.844,-448.567,-134.57,1911.48,382.296,1592.9,1024.553,876.095,148.458,44.537,2676.072,669.018,1635.377,1792.968,572.382,1220.586,366.176,10.78,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2515,3784.2,3803.512,service-v1-266e0b1d,True,3784.2,historic_gtfs_service_activity_proxy,DERIVED,False,1135.26,189.21,1324.47,507.083,951.102,-444.019,-133.206,1892.1,378.42,1576.75,1014.166,867.212,146.953,44.086,2648.94,662.235,1618.797,1774.79,566.579,1208.211,362.463,10.66,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2516,1097.52,1207.548,service-v1-266e0b1d,True,1097.52,historic_gtfs_service_activity_proxy,DERIVED,False,329.256,54.876,384.132,147.068,275.845,-128.778,-38.633,548.76,109.752,457.3,294.135,251.515,42.62,12.786,768.264,192.066,469.495,514.737,164.323,350.414,105.124,2.2,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2517,1065.9,1098.396,service-v1-266e0b1d,True,1065.9,historic_gtfs_service_activity_proxy,DERIVED,False,319.77,53.295,373.065,142.831,267.898,-125.067,-37.52,532.95,106.59,444.125,285.661,244.269,41.392,12.418,746.13,186.532,455.968,499.907,159.589,340.318,102.095,2.1,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2518,2167.5,2160.516,service-v1-266e0b1d,True,2167.5,historic_gtfs_service_activity_proxy,DERIVED,False,650.25,108.375,758.625,290.445,544.769,-254.324,-76.297,1083.75,216.75,903.125,580.89,496.719,84.171,25.251,1517.25,379.312,927.208,1016.558,324.523,692.035,207.61,5.57,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2519,2270.52,2244.768,service-v1-266e0b1d,True,2270.52,historic_gtfs_service_activity_proxy,DERIVED,False,681.156,113.526,794.682,304.25,570.661,-266.411,-79.923,1135.26,227.052,946.05,608.499,520.328,88.172,26.452,1589.364,397.341,971.278,1064.874,339.947,724.927,217.478,5.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2520,4121.820000000001,4039.853,service-v1-266e0b1d,True,4121.820000000001,historic_gtfs_service_activity_proxy,DERIVED,False,1236.546,206.091,1442.637,552.324,1035.958,-483.634,-145.09,2060.91,412.182,1717.425,1104.648,944.584,160.064,48.019,2885.274,721.319,1763.223,1933.134,617.128,1316.006,394.802,11.72,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2521,4121.820000000001,4039.853,service-v1-266e0b1d,True,4121.820000000001,historic_gtfs_service_activity_proxy,DERIVED,False,1236.546,206.091,1442.637,552.324,1035.958,-483.634,-145.09,2060.91,412.182,1717.425,1104.648,944.584,160.064,48.019,2885.274,721.319,1763.223,1933.134,617.128,1316.006,394.802,11.72,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2522,2433.7200000000003,2387.665,service-v1-266e0b1d,True,2433.7200000000003,historic_gtfs_service_activity_proxy,DERIVED,False,730.116,121.686,851.802,326.118,611.679,-285.561,-85.668,1216.86,243.372,1014.05,652.237,557.728,94.509,28.353,1703.604,425.901,1041.091,1141.415,364.382,777.033,233.11,6.4,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2523,2433.7200000000003,2387.665,service-v1-266e0b1d,True,2433.7200000000003,historic_gtfs_service_activity_proxy,DERIVED,False,730.116,121.686,851.802,326.118,611.679,-285.561,-85.668,1216.86,243.372,1014.05,652.237,557.728,94.509,28.353,1703.604,425.901,1041.091,1141.415,364.382,777.033,233.11,6.4,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2524,6737.1,6909.965,service-v1-266e0b1d,True,6737.1,historic_gtfs_service_activity_proxy,DERIVED,False,2021.13,336.855,2357.985,902.771,1693.269,-790.498,-237.149,3368.55,673.71,2807.125,1805.543,1543.919,261.624,78.487,4715.97,1178.992,2881.982,3159.7,1008.694,2151.006,645.302,19.95,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2525,7614.3,7482.127,service-v1-266e0b1d,True,7614.3,historic_gtfs_service_activity_proxy,DERIVED,False,2284.29,380.715,2665.005,1020.316,1913.74,-893.424,-268.027,3807.15,761.43,3172.625,2040.632,1744.944,295.689,88.707,5330.01,1332.502,3257.228,3571.107,1140.03,2431.077,729.323,22.71,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2526,12051.3,12056.159,service-v1-266e0b1d,True,12051.3,historic_gtfs_service_activity_proxy,DERIVED,False,3615.39,602.565,4217.955,1614.874,3028.913,-1414.039,-424.212,6025.65,1205.13,5021.375,3229.748,2761.756,467.992,140.398,8435.91,2108.978,5155.278,5652.06,1804.347,3847.712,1154.314,36.68,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
