route_id,route_short_name,route_long_name,route_desc,representative_trip_id,length_km,geometry_source,stop_count,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source,daily_vehicle_km_proxy,corridor_population_proxy,equity_overlap_pct,endpoint_distance_km,geometry_detour_ratio,duplicate_stop_fraction,max_consecutive_stop_gap_km,geometry_valid,self_intersection_flag,geometry_reliability_score,geometry_reliability_grade,geometry_reliability_reasons,geometry_validation_required,geometry_claim_status,hub_connectivity_count,validation_status,active_status,validation_date,validator,source_type,source_reference,notes,observed_headway_min,observed_service_window_hrs,geometry_verified,operator_name_if_verified,evidence_quality,normalized_corridor_id,stops_per_km,mean_stop_spacing_m,geometry_source_is_shape,historic_daily_vehicle_km_proxy,service_input_claim_status,feature_source_ids
LTFRB_PUJ1661,,UP - MRT,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila",725333,6.092,stop_sequence_approx,26,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6213.839999999999,165676.2,32.238,3.932,1.549,0.0385,0.368,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt__up,4.267892317793828,243.68,0,6213.839999999999,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1662,,UP - MRT,"MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",724804,4.492,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4581.84,118390.9,45.114,3.932,1.142,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt__up,3.784505788067676,280.75,0,4581.84,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1663,,UP - IKOT,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - C.P. Garcia Av Quezon City, Manila",724826,3.337,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3403.74,98962.9,39.495,0.959,3.481,0.0,0.597,True,False,37.0,D,ordered-stop planning approximation | few representative stops | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,ikot__up,2.9967036260113873,370.77777777777777,0,3403.74,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1664,,UP - IKOT,"C.P. Garcia Av Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",725329,1.045,stop_sequence_approx,3,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1065.9,64578.3,60.524,0.959,1.09,0.0,0.583,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,ikot__up,2.870813397129187,522.5,0,1065.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1665,,SM MALL OF ASIA-MRT,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Jose Diokno Blvd, Lungsod ng Pasay",725647,1.883,stop_sequence_approx,8,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1920.66,67788.4,80.072,1.725,1.092,0.0,0.442,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt__sm-mall-of-asia,4.248539564524695,269.0,0,1920.66,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1666,,SM MALL OF ASIA-MRT,"Jose Diokno Blvd, Lungsod ng Pasay - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",725771,1.887,stop_sequence_approx,7,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1924.74,67788.4,80.072,1.725,1.094,0.0,0.442,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt__sm-mall-of-asia,3.7095919448860624,314.5,0,1924.74,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1667,,SAN JOAQUIN MARKET-HYPERMART PASIG,"Rizal Medical Centre, Pasig Blvd, Pasig City, Manila - JP Raceway, Pasig City, Manila",725223,4.288,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4373.76,148242.6,70.33,2.764,1.552,0.125,0.413,True,True,42.0,D,ordered-stop planning approximation | duplicate coordinates | self-intersection detected,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,hypermart-pasig__san-joaquin-market,3.731343283582089,285.8666666666667,0,4373.76,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1668,,SAN JOAQUIN MARKET-HYPERMART PASIG,"JP Raceway, Pasig City, Manila - Rizal Medical Centre, Pasig Blvd, Pasig City, Manila",724867,2.809,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2865.1800000000003,125775.2,65.03,2.764,1.016,0.0,0.368,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,hypermart-pasig__san-joaquin-market,3.5599857600569598,312.1111111111111,0,2865.1800000000003,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1670,,PIER-PASAY LIBERTAD,"Railroad Dr / 13th St Intersection, Manila - P. Villanueva, Lungsod ng Pasay",725311,6.68,stop_sequence_approx,22,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6813.599999999999,252600.3,79.95,5.634,1.186,0.0,0.65,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pasay-libertad__pier,3.2934131736526946,318.0952380952381,0,6813.599999999999,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1671,,PIER-MALANDAY,"25th St / Antonio C. Delgado Intersection, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",725487,17.063,stop_sequence_approx,78,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,17404.26,795854.6,80.489,14.838,1.15,0.0,0.553,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,6,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,malanday__pier,4.571294614077243,221.5974025974026,0,17404.26,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1672,,PIER-MALANDAY,"Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City - 25th St / Antonio C. Delgado Intersection, Manila",725426,17.28,stop_sequence_approx,81,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,17625.600000000002,812163.1,81.872,14.838,1.165,0.0,0.499,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,7,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,malanday__pier,4.6875,216.0,0,17625.600000000002,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1673,,PIER-DELPAN ZARAGOSA,"Railroad Dr, Manila - E. Almario Elementary School, Kagitingan, Manila",725633,1.798,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1833.96,224598.8,90.732,1.663,1.081,0.0,0.301,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,delpan-zaragosa__pier,5.561735261401557,199.77777777777777,0,1833.96,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1674,,PIER-DELPAN ZARAGOSA,"E. Almario Elementary School, Kagitingan, Manila - Railroad Dr, Manila",726259,1.845,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1881.9,224598.8,90.732,1.663,1.109,0.0,0.286,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,delpan-zaragosa__pier,5.420054200542006,205.0,0,1881.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1675,,PIER SOUTH-PROJ 6,"25th St / Antonio C. Delgado Intersection, Manila - Road 3, Quezon City",725892,14.5,stop_sequence_approx,68,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,14790.0,662594.1,87.121,11.55,1.255,0.0,0.405,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pier-south__proj-6,4.689655172413793,216.4179104477612,0,14790.0,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1676,,PIER SOUTH-PROJ 6,"Road 3, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila",726287,15.081,stop_sequence_approx,69,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,15382.62,678902.5,88.616,11.55,1.306,0.0,0.438,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pier-south__proj-6,4.575293415555998,221.77941176470588,0,15382.62,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1677,,PIER SOUTH-PACO PALENGKE,"Railroad Dr / 13th St Intersection, Manila - Angel Linao / Pedro Gil",725458,3.784,stop_sequence_approx,15,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,3859.68,168102.0,79.095,2.817,1.343,0.0,0.471,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,paco-palengke__pier-south,3.9640591966173364,270.2857142857143,0,3859.68,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1678,,PIER SOUTH-PACO PALENGKE,"Angel Linao / Pedro Gil - Railroad Dr / 13th St Intersection, Manila",724818,3.97,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4049.4,103164.5,66.383,2.817,1.409,0.0,0.475,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,paco-palengke__pier-south,4.030226700251889,264.6666666666667,0,4049.4,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1680,,PIER SOUTH-FAIRVIEW DAHLIA-PHILCOA,"25th St / Antonio C. Delgado Intersection, Manila - Regalado / Dahlia Intersection, Quezon City",724967,22.596,stop_sequence_approx,93,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,23047.92,966656.1,79.2,16.398,1.378,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,fairview-dahlia__philcoa__pier-south,4.115772703133298,245.6086956521739,0,23047.92,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1682,,PHILCOA - RECTO,"P. Noval / España Blvd Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",725234,9.864,stop_sequence_approx,43,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10061.28,519251.3,76.37,9.406,1.049,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,philcoa__recto,4.359286293592863,234.85714285714286,0,10061.28,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1683,,PHILCOA - RECTO,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - P. Noval / España Blvd Intersection, Manila",724849,9.95,stop_sequence_approx,45,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10149.0,519251.3,76.37,9.406,1.058,0.0,0.368,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,philcoa__recto,4.522613065326634,226.13636363636363,0,10149.0,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1684,,PHILCOA - PIER SOUTH,"25th St / Antonio C. Delgado Intersection, Manila - University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",725738,13.634,stop_sequence_approx,62,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,13906.68,613274.7,74.566,12.321,1.107,0.0,0.55,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,philcoa__pier-south,4.547454892181311,223.50819672131146,0,13906.68,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1685,,PHILCOA - PIER SOUTH,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City - 25th St / Antonio C. Delgado Intersection, Manila",726284,13.995,stop_sequence_approx,64,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,14274.9,629583.1,76.504,12.321,1.136,0.0,0.405,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,philcoa__pier-south,4.573061807788497,222.14285714285714,0,14274.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1686,,PASIGPALENGKE-TIPASTAGUIGVI PATEROS,"F.Manalo / L.Labao Intersection, Taguig City, Manila - Balderama, Pasig City, Manila",725966,7.895,stop_sequence_approx,39,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8052.9,510469.4,93.926,1.838,4.295,0.0,0.38,True,False,41.0,D,ordered-stop planning approximation | extreme detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pasigpalengke__tipastaguigvi-pateros,4.939835338822039,207.76315789473685,0,8052.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1687,,PASIGPALENGKE-TIPASTAGUIGVI PATEROS,"Balderama, Pasig City, Manila - F.Manalo / L.Labao Intersection, Taguig City, Manila",725184,7.464,stop_sequence_approx,36,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7613.280000000001,510469.4,93.926,1.838,4.06,0.0,0.48,True,False,41.0,D,ordered-stop planning approximation | extreme detour ratio,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pasigpalengke__tipastaguigvi-pateros,4.823151125401929,213.25714285714287,0,7613.280000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1688,,PASIG PALENGKE-BAGONG BAYAN BICUTAN,"Manuel L. Quezon, Muntinlupa City, Manila - Balderama, Pasig City, Manila",725169,12.617,stop_sequence_approx,55,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12869.34,701483.1,89.874,10.479,1.204,0.0,0.38,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-bayan-bicutan__pasig-palengke,4.3591979075850045,233.64814814814815,0,12869.34,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1689,,PASIG PALENGKE-BAGONG BAYAN BICUTAN,"Balderama, Pasig City, Manila - Manuel L. Quezon, Muntinlupa City, Manila",724894,12.213,stop_sequence_approx,52,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12457.259999999998,681635.6,89.579,10.479,1.165,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-bayan-bicutan__pasig-palengke,4.257758126586425,239.47058823529412,0,12457.259999999998,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1691,,PASIG CITY-MARIKINA CITY,"Shoe Ave / W Paz Intersection, Marikina City, Manila - Caruncho Ave / Market Ave Intersection, Pasig City, Manila",726402,10.755,stop_sequence_approx,46,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10970.1,552063.3,79.159,8.228,1.307,0.0,0.651,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,marikina-city__pasig-city,4.277080427708042,239.0,0,10970.1,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1693,,PASAYRTDA-SCATALABNGvFTISERVICERD,"Epifanio de los Santos Avenue, Lungsod ng Pasay - Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",725167,16.384,stop_sequence_approx,40,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,16711.68,515831.8,80.007,14.198,1.154,0.0,0.686,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,pasayrtda__scatalabngvftiservicerd,2.44140625,420.1025641025641,0,16711.68,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1694,,NOVALICHES-SHELTERVILLE,"Susano / Austria Intersection, Caloocan City - Olympic Ave, Caloocan City, Manila",725916,7.4,stop_sequence_approx,31,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7548.0,232553.4,58.583,5.8,1.276,0.0,0.431,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,novaliches__shelterville,4.189189189189189,246.66666666666666,0,7548.0,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1695,,NOVALICHES-SHELTERVILLE,"Olympic Ave, Caloocan City, Manila - Susano / Austria Intersection, Caloocan City",726220,7.4,stop_sequence_approx,31,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7548.0,232553.4,58.583,5.8,1.276,0.0,0.431,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,novaliches__shelterville,4.189189189189189,246.66666666666666,0,7548.0,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1696,,NOVALICHES-BAGONG SILANG KANAN PH9,"General Luis / Gold Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City",725249,8.045,stop_sequence_approx,37,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8205.9,339927.4,82.207,6.311,1.275,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-silang-kanan-ph9__novaliches,4.599129894344313,223.47222222222223,0,8205.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1697,,NOVALICHES-BAGONG SILANG KANAN PH9,"Un named Road near Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",725152,8.247,stop_sequence_approx,40,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8411.94,339927.4,82.207,6.311,1.307,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-silang-kanan-ph9__novaliches,4.8502485752394815,211.46153846153845,0,8411.94,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1698,,NOVALICHES-BAGONG SILANG KALIWA PH5,"General Luis / Gold Intersection, Caloocan City - Rhexan Academy, Langit Road, Caloocan City",724601,8.644,stop_sequence_approx,39,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,8816.880000000001,494901.0,87.779,5.847,1.478,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-silang-kaliwa-ph5__novaliches,4.511800092549746,227.47368421052633,0,8816.880000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1699,,NOVALICHES-BAGONG SILANG KALIWA PH5,"Rhexan Academy, Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",726282,8.667,stop_sequence_approx,42,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8840.34,494901.0,87.779,5.847,1.482,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,bagong-silang-kaliwa-ph5__novaliches,4.8459674627898925,211.390243902439,0,8840.34,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1700,,NOVA-CAMARIN,"Susano / General Luis Intersection, Caloocan City - San Vicente / Camarin Road Intersection, Caloocan City",724770,6.235,stop_sequence_approx,30,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6359.700000000001,299981.6,76.197,4.341,1.436,0.0,0.328,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,camarin__nova,4.811547714514836,215.0,0,6359.700000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1701,,NOVA-CAMARIN,"San Vicente / Camarin Road Intersection, Caloocan City - Topaz, Caloocan City",724713,6.223,stop_sequence_approx,30,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,6347.46,299981.6,76.197,4.354,1.429,0.0,0.328,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,camarin__nova,4.8208259681825485,214.58620689655172,0,6347.46,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1702,,NICHOLS-MRT TRAMO,"Andrews Ave, Lungsod ng Pasay, Manila - Legaspi, Manila",724805,2.004,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2044.08,111215.7,70.531,1.78,1.126,0.0,0.218,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt-tramo__nichols,5.9880239520958085,182.1818181818182,0,2044.08,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1703,,NICHOLS-MRT TRAMO,"Legaspi, Manila - Andrews Ave, Lungsod ng Pasay, Manila",725446,2.175,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2218.5,111215.7,70.531,1.78,1.222,0.0,0.248,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,mrt-tramo__nichols,5.977011494252874,181.25,0,2218.5,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1704,,NICHOLS-IKOT,"Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila - Sales Road, Pasay City, Manila",726363,2.26,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2305.2,77395.7,50.23,1.424,1.587,0.0,0.301,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,ikot__nichols,4.867256637168142,226.0,0,2305.2,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1705,,NICHOLS-IKOT,"Sales Road, Pasay City, Manila - Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila",725947,2.011,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2051.2200000000003,72071.5,53.94,1.424,1.412,0.0,0.301,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,ikot__nichols,4.972650422675286,223.44444444444446,0,2051.2200000000003,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1706,,MUNOZ-VITO CRUZvia MABINI,"HP Village Square, Pablo Ocampo Sr., Manila - Roosevelt Avenue / Road B Intersection, Quezon City",724819,14.589,stop_sequence_approx,63,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,14880.78,688769.8,89.12,10.998,1.327,0.0,0.482,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,munoz__vito-cruzvia-mabini,4.318322023442319,235.30645161290323,0,14880.78,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
